date,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2011/11/11,14,2,0,13,1013,5.37,0,0
2011/11/11,15,3,1,12,1013,0.89,0,0
2011/11/11,16,3,2,11,1013,0.89,0,0
2011/11/11,17,3,2,10,1014,1.78,0,0
2011/11/11,18,3,3,9,1014,0.89,0,0
2011/11/11,19,3,4,8,1014,1.78,0,0
2011/11/11,20,3,3,8,1014,2.67,0,0
2011/11/11,21,3,4,8,1014,3.56,0,0
2011/11/11,22,3,4,8,1014,4.45,0,0
2011/11/11,23,3,4,6,1014,5.34,0,0
2011/11/12,0,3,4,6,1014,1.79,0,0
2011/11/12,1,3,4,5,1015,3.58,0,0
2011/11/12,2,1,3,7,1016,5.37,0,0
2011/11/12,3,1,0,11,1016,11.18,0,0
2011/11/12,4,0,0,10,1016,16.99,0,0
2011/11/12,5,0,-1,7,1017,20.12,0,0
2011/11/12,6,0,-3,9,1018,24.14,0,0
2011/11/12,7,0,-2,5,1018,0.89,0,0
2011/11/12,8,1,-4,12,1020,4.02,0,0
2011/11/12,9,1,-5,12,1020,7.15,0,0
2011/11/12,10,1,-6,14,1020,15.2,0,0
2011/11/12,11,1,-9,15,1019,24.14,0,0
2011/11/12,12,0,-8,16,1018,33.97,0,0
2011/11/12,13,1,-10,16,1018,43.8,0,0
2011/11/12,14,1,-11,16,1017,53.63,0,0
2011/11/12,15,1,-11,15,1017,60.78,0,0
2011/11/12,16,1,-11,15,1017,69.72,0,0
2011/11/12,17,1,-11,14,1017,73.74,0,0
2011/11/12,18,1,-11,14,1018,78.66,0,0
2011/11/12,19,1,-11,14,1019,3.13,0,0
2011/11/12,20,1,-10,11,1019,4.02,0,0
2011/11/12,21,1,-9,6,1020,7.15,0,0
2011/11/12,22,0,-8,7,1021,0.89,0,0
2011/11/12,23,0,-13,9,1021,5.81,0,0
2011/11/13,0,0,-13,6,1022,10.73,0,0
2011/11/13,1,0,-13,7,1023,17.88,0,0
2011/11/13,2,0,-13,6,1023,22.8,0,0
2011/11/13,3,0,-13,3,1024,26.82,0,0
2011/11/13,4,0,-13,2,1024,30.84,0,0
2011/11/13,5,0,-13,5,1025,35.76,0,0
2011/11/13,6,0,-13,1,1025,38.89,0,0
2011/11/13,7,0,-13,4,1026,44.7,0,0
2011/11/13,8,0,-13,6,1027,51.85,0,0
2011/11/13,9,0,-15,8,1027,59,0,0
2011/11/13,10,0,-15,9,1027,63.92,0,0
2011/11/13,11,0,-14,9,1027,67.05,0,0
2011/11/13,12,0,-14,9,1026,3.13,0,0
2011/11/13,13,0,-14,10,1025,4.02,0,0
2011/11/13,14,0,-15,10,1024,3.13,0,0
2011/11/13,15,0,-15,10,1024,1.79,0,0
2011/11/13,16,0,-14,8,1025,3.58,0,0
2011/11/13,17,0,-11,7,1025,4.47,0,0
2011/11/13,18,0,-9,4,1025,5.36,0,0
2011/11/13,19,1,-4,2,1026,0.89,0,0
2011/11/13,20,1,-6,2,1026,1.34,0,0
2011/11/13,21,2,-6,0,1026,0.89,0,0
2011/11/13,22,2,-6,0,1026,1.78,0,0
2011/11/13,23,2,-6,1,1026,3.57,0,0
2011/11/14,0,2,-8,1,1026,5.36,0,0
2011/11/14,1,2,-9,-1,1026,0.89,0,0
2011/11/14,2,2,-9,0,1025,0.89,0,0
2011/11/14,3,2,-9,0,1025,0.89,0,0
2011/11/14,4,2,-8,1,1025,1.79,0,0
2011/11/14,5,2,-9,0,1025,0.89,0,0
2011/11/14,6,2,-8,-1,1025,0.89,0,0
2011/11/14,7,2,-6,-3,1026,0.89,0,0
2011/11/14,8,2,-6,2,1027,1.79,0,0
2011/11/14,9,2,-6,4,1027,3.58,0,0
2011/11/14,10,2,-8,7,1027,0.89,0,0
2011/11/14,11,2,-9,8,1026,1.79,0,0
2011/11/14,12,2,-8,9,1025,3.58,0,0
2011/11/14,13,2,-8,11,1024,1.79,0,0
2011/11/14,14,2,-8,11,1024,1.79,0,0
2011/11/14,15,2,-8,11,1024,0.89,0,0
2011/11/14,16,2,-5,8,1024,1.78,0,0
2011/11/14,17,2,-6,8,1024,2.67,0,0
2011/11/14,18,3,-4,5,1025,0.89,0,0
2011/11/14,19,3,-3,3,1025,0.89,0,0
2011/11/14,20,3,-3,3,1026,1.78,0,0
2011/11/14,21,3,-3,2,1026,0.89,0,0
2011/11/14,22,3,-4,1,1027,2.68,0,0
2011/11/14,23,3,-4,0,1027,4.47,0,0
2011/11/15,0,3,-4,2,1027,0.45,0,0
2011/11/15,1,3,-4,-1,1028,0.89,0,0
2011/11/15,2,3,-3,-1,1028,0.89,0,0
2011/11/15,3,3,-3,-1,1028,0.89,0,0
2011/11/15,4,3,-3,-1,1027,0.89,0,0
2011/11/15,5,3,-3,-1,1027,1.34,0,0
2011/11/15,6,3,-3,-2,1028,2.23,0,0
2011/11/15,7,3,-5,-3,1028,1.79,0,0
2011/11/15,8,3,-3,0,1029,3.58,0,0
2011/11/15,9,3,-2,4,1029,6.71,0,0
2011/11/15,10,3,-2,6,1029,8.5,0,0
2011/11/15,11,3,1,9,1028,10.29,0,0
2011/11/15,12,3,1,10,1027,0.89,0,0
2011/11/15,13,3,2,10,1027,1.78,0,0
2011/11/15,14,3,3,10,1026,1.79,0,0
2011/11/15,15,3,3,10,1025,0.89,0,0
2011/11/15,16,3,3,8,1025,1.78,0,0
2011/11/15,17,3,2,7,1025,2.23,0,0
2011/11/15,18,3,3,7,1025,3.12,0,0
2011/11/15,19,3,2,5,1025,0.89,0,0
2011/11/15,20,3,3,5,1025,0.89,0,0
2011/11/15,21,3,3,5,1026,1.78,0,0
2011/11/15,22,3,3,4,1026,2.67,0,0
2011/11/15,23,3,4,5,1026,3.56,0,0
2011/11/16,0,3,4,5,1026,1.79,0,0
2011/11/16,1,3,3,5,1026,2.68,0,0
2011/11/16,2,3,2,5,1026,4.47,0,0
2011/11/16,3,3,2,5,1026,6.26,0,0
2011/11/16,4,3,1,2,1026,8.05,0,0
2011/11/16,5,3,2,3,1026,0.89,0,0
2011/11/16,6,3,1,2,1026,0.89,0,0
2011/11/16,7,3,0,0,1027,4.02,0,0
2011/11/16,8,3,2,2,1027,5.81,0,0
2011/11/16,9,2,4,7,1028,0.89,0,0
2011/11/16,10,3,4,9,1028,1.79,0,0
2011/11/16,13,3,6,11,1026,1.79,0,0
2011/11/16,14,3,6,11,1026,3.58,0,0
2011/11/16,15,3,6,11,1026,0.89,0,0
2011/11/16,16,3,7,10,1026,0.89,0,0
2011/11/16,17,3,6,9,1027,0.89,0,0
2011/11/16,18,3,7,10,1027,1.78,0,0
2011/11/16,19,3,7,10,1027,2.67,0,0
2011/11/16,20,3,6,9,1028,3.13,0,0
2011/11/16,21,3,5,9,1028,4.92,0,0
2011/11/16,22,2,3,9,1028,8.05,0,0
2011/11/16,23,2,2,8,1027,9.84,0,0
2011/11/17,0,2,2,8,1027,11.63,0,0
2011/11/17,1,2,3,7,1026,0.89,0,1
2011/11/17,2,2,3,7,1026,1.78,0,2
2011/11/17,3,2,4,5,1026,2.67,0,3
2011/11/17,4,2,5,5,1025,0.89,0,4
2011/11/17,5,2,5,6,1024,4.02,0,5
2011/11/17,6,2,5,6,1023,5.81,0,6
2011/11/17,7,2,6,6,1023,8.94,0,7
2011/11/17,8,2,6,6,1023,12.07,0,8
2011/11/17,9,2,6,6,1022,1.79,0,9
2011/11/17,10,2,6,7,1021,3.13,0,10
2011/11/17,11,2,7,7,1020,4.92,0,11
2011/11/17,12,2,7,7,1020,6.71,0,12
2011/11/17,13,2,7,8,1019,1.79,0,0
2011/11/17,14,2,8,8,1018,1.79,0,0
2011/11/17,15,2,8,9,1018,3.58,0,0
2011/11/17,16,3,8,9,1017,6.71,0,0
2011/11/17,17,3,8,9,1017,9.84,0,0
2011/11/17,18,2,6,7,1017,11.63,0,0
2011/11/17,19,2,6,6,1017,13.42,0,0
2011/11/17,20,3,6,6,1017,17.44,0,0
2011/11/17,21,2,7,8,1017,21.46,0,0
2011/11/17,22,2,7,7,1018,24.59,0,0
2011/11/17,23,2,6,6,1017,0.89,0,0
2011/11/18,0,2,6,6,1016,1.79,0,0
2011/11/18,1,2,5,5,1016,3.58,0,0
2011/11/18,2,3,5,5,1016,6.71,0,0
2011/11/18,3,2,6,6,1015,10.73,0,0
2011/11/18,4,2,6,7,1015,13.86,0,0
2011/11/18,5,2,7,7,1015,17.88,0,0
2011/11/18,6,2,7,8,1015,19.67,0,0
2011/11/18,7,2,7,8,1016,22.8,0,0
2011/11/18,8,2,6,9,1016,25.93,0,0
2011/11/18,9,2,4,11,1015,4.02,0,0
2011/11/18,10,1,4,13,1015,4.92,0,0
2011/11/18,11,1,3,14,1015,9.84,0,0
2011/11/18,12,1,1,16,1014,3.13,0,0
2011/11/18,13,1,1,15,1014,6.26,0,0
2011/11/18,14,1,1,16,1013,0.89,0,0
2011/11/18,15,1,0,15,1013,1.79,0,0
2011/11/18,16,1,6,13,1013,6.71,0,0
2011/11/18,17,1,6,11,1014,11.63,0,0
2011/11/18,18,1,6,9,1015,16.55,0,0
2011/11/18,19,1,6,8,1017,21.47,0,0
2011/11/18,20,2,5,8,1017,25.49,0,0
2011/11/18,21,2,5,8,1018,27.28,0,1
2011/11/18,22,2,4,6,1018,29.07,0,2
2011/11/18,23,2,5,6,1019,32.2,0,3
2011/11/19,0,2,3,5,1019,4.02,0,4
2011/11/19,1,2,2,4,1019,4.02,0,0
2011/11/19,2,1,2,4,1020,5.81,0,0
2011/11/19,3,1,1,2,1020,6.7,0,0
2011/11/19,4,0,-1,5,1021,7.15,0,0
2011/11/19,5,0,-6,4,1021,15.2,0,0
2011/11/19,6,0,-7,3,1021,23.25,0,0
2011/11/19,7,0,-9,3,1022,34.43,0,0
2011/11/19,8,0,-10,4,1024,46.5,0,0
2011/11/19,9,0,-11,5,1024,55.44,0,0
2011/11/19,10,0,-11,6,1024,66.62,0,0
2011/11/19,11,0,-11,7,1024,77.8,0,0
2011/11/19,12,0,-12,7,1024,88.98,0,0
2011/11/19,13,0,-12,8,1023,97.03,0,0
2011/11/19,14,0,-12,7,1023,105.08,0,0
2011/11/19,15,0,-12,7,1023,112.23,0,0
2011/11/19,16,0,-11,6,1024,119.38,0,0
2011/11/19,17,0,-11,6,1025,125.19,0,0
2011/11/19,18,0,-12,4,1026,129.21,0,0
2011/11/19,19,0,-11,4,1026,132.34,0,0
2011/11/19,20,0,-12,3,1027,136.36,0,0
2011/11/19,21,0,-11,0,1027,139.49,0,0
2011/11/19,22,0,-11,0,1028,144.41,0,0
2011/11/19,23,0,-11,0,1029,150.22,0,0
2011/11/20,0,0,-14,0,1029,155.14,0,0
2011/11/20,1,0,-11,-2,1029,160.06,0,0
2011/11/20,2,0,-11,-3,1029,163.19,0,0
2011/11/20,3,0,-11,-2,1029,3.13,0,0
2011/11/20,4,0,-11,-2,1029,7.15,0,0
2011/11/20,5,0,-12,-3,1029,1.79,0,0
2011/11/20,6,0,-10,-3,1030,3.58,0,0
2011/11/20,7,0,-10,-5,1030,5.37,0,0
2011/11/20,8,0,-10,-2,1031,8.5,0,0
2011/11/20,9,0,-11,1,1032,10.29,0,0
2011/11/20,10,0,-11,3,1032,12.08,0,0
2011/11/20,11,1,-12,4,1032,13.87,0,0
2011/11/20,12,1,-11,5,1030,0.89,0,0
2011/11/20,13,1,-10,7,1029,1.79,0,0
2011/11/20,14,1,-10,6,1029,4.92,0,0
2011/11/20,15,1,-9,6,1029,8.05,0,0
2011/11/20,16,1,-9,5,1029,11.18,0,0
2011/11/20,17,1,-9,4,1029,12.97,0,0
2011/11/20,18,1,-5,2,1030,0.89,0,0
2011/11/20,19,1,-4,0,1030,0.89,0,0
2011/11/20,20,2,-7,0,1030,0.89,0,0
2011/11/20,21,2,-6,-2,1030,1.78,0,0
2011/11/20,22,3,-6,-2,1031,2.67,0,0
2011/11/20,23,3,-4,-2,1031,0.89,0,0
2011/11/21,0,3,-5,0,1031,1.34,0,0
2011/11/21,1,3,-5,-3,1031,1.79,0,0
2011/11/21,2,3,-5,-3,1031,1.79,0,0
2011/11/21,3,2,-5,-3,1031,3.58,0,0
2011/11/21,4,2,-6,-4,1031,6.71,0,0
2011/11/21,5,2,-6,-4,1031,8.5,0,0
2011/11/21,6,2,-5,-4,1031,10.29,0,0
2011/11/21,7,1,-7,-5,1031,13.42,0,0
2011/11/21,8,2,-4,-1,1031,0.89,0,0
2011/11/21,9,2,-3,1,1032,3.13,0,0
2011/11/21,10,1,-4,3,1032,6.26,0,0
2011/11/21,11,2,-6,5,1030,0.89,0,0
2011/11/21,12,2,-6,8,1029,1.78,0,0
2011/11/21,13,2,-6,7,1028,2.67,0,0
2011/11/21,14,2,-4,7,1027,1.79,0,0
2011/11/21,15,2,-4,8,1026,4.92,0,0
2011/11/21,16,2,-4,7,1026,6.71,0,0
2011/11/21,17,3,-2,5,1026,8.5,0,0
2011/11/21,18,3,-2,3,1027,0.89,0,0
2011/11/21,19,3,-2,1,1027,1.78,0,0
2011/11/21,20,3,-1,2,1027,1.79,0,0
2011/11/21,21,3,-1,3,1027,0.89,0,0
2011/11/21,22,3,-1,2,1026,1.78,0,0
2011/11/21,23,3,-2,3,1026,1.79,0,0
2011/11/22,0,3,-2,3,1025,0.89,0,0
2011/11/22,1,3,-2,2,1024,1.78,0,0
2011/11/22,2,3,-2,2,1024,2.23,0,0
2011/11/22,3,3,-1,2,1023,1.79,0,0
2011/11/22,4,3,-2,1,1022,0.89,0,0
2011/11/22,5,3,-2,0,1022,0.89,0,0
2011/11/22,6,3,-1,0,1021,2.68,0,0
2011/11/22,7,3,-1,2,1021,0.89,0,0
2011/11/22,8,3,0,2,1021,1.79,0,0
2011/11/22,9,3,0,4,1021,0.89,0,0
2011/11/22,10,3,0,5,1021,3.13,0,0
2011/11/22,11,3,1,7,1020,4.92,0,0
2011/11/22,12,3,1,9,1019,0.89,0,0
2011/11/22,13,3,-7,12,1018,7.15,0,0
2011/11/22,14,1,-8,11,1018,19.22,0,0
2011/11/22,15,0,-10,10,1019,28.16,0,0
2011/11/22,16,0,-10,8,1021,40.23,0,0
2011/11/22,17,0,-11,6,1022,52.3,0,0
2011/11/22,18,0,-12,4,1025,64.37,0,0
2011/11/22,19,0,-14,3,1026,80.46,0,0
2011/11/22,20,0,-14,2,1026,98.34,0,0
2011/11/22,21,0,-15,2,1028,113.54,0,0
2011/11/22,22,0,-15,1,1028,123.37,0,0
2011/11/22,23,0,-15,1,1029,135.44,0,0
2011/11/23,0,0,-15,0,1029,146.62,0,0
2011/11/23,1,0,-14,0,1030,157.8,0,0
2011/11/23,2,0,-16,0,1030,169.87,0,0
2011/11/23,3,0,-15,-1,1031,179.7,0,0
2011/11/23,4,0,-15,-1,1031,186.85,0,0
2011/11/23,5,0,-15,-1,1032,195.79,0,0
2011/11/23,6,0,-14,-2,1033,203.84,0,0
2011/11/23,7,0,-15,-2,1034,210.99,0,0
2011/11/23,8,0,-14,0,1035,215.01,0,0
2011/11/23,9,0,-16,1,1036,222.16,0,0
2011/11/23,10,0,-17,1,1036,229.31,0,0
2011/11/23,11,0,-16,3,1035,235.12,0,0
2011/11/23,12,0,-17,4,1033,240.93,0,0
2011/11/23,13,0,-18,4,1032,248.08,0,0
2011/11/23,14,0,-17,4,1032,255.23,0,0
2011/11/23,15,0,-18,5,1032,261.04,0,0
2011/11/23,16,0,-17,4,1031,266.85,0,0
2011/11/23,17,0,-16,2,1031,268.64,0,0
2011/11/23,18,0,-11,0,1031,0.89,0,0
2011/11/23,19,0,-11,-1,1031,0.89,0,0
2011/11/23,20,1,-11,-1,1032,1.79,0,0
2011/11/23,21,1,-13,1,1031,4.92,0,0
2011/11/23,22,1,-13,1,1031,8.05,0,0
2011/11/23,23,1,-10,-1,1030,0.89,0,0
2011/11/24,0,2,-10,-1,1029,1.79,0,0
2011/11/24,1,2,-9,-5,1030,0.89,0,0
2011/11/24,2,2,-10,-6,1030,1.79,0,0
2011/11/24,3,2,-10,-6,1029,2.68,0,0
2011/11/24,4,2,-10,-6,1029,0.89,0,0
2011/11/24,5,2,-9,-6,1028,0.89,0,0
2011/11/24,6,2,-10,-7,1028,0.89,0,0
2011/11/24,7,2,-9,-6,1028,0.89,0,0
2011/11/24,8,2,-8,-5,1028,1.78,0,0
2011/11/24,9,2,-7,-2,1029,0.89,0,0
2011/11/24,10,2,-8,-1,1028,1.78,0,0
2011/11/24,11,2,-8,0,1028,0.89,0,0
2011/11/24,12,2,-8,1,1026,2.68,0,0
2011/11/24,13,3,-8,1,1026,0.89,0,0
2011/11/24,14,3,-8,1,1026,1.79,0,0
2011/11/24,15,3,-7,2,1025,3.58,0,0
2011/11/24,16,3,-7,1,1025,0.89,0,0
2011/11/24,17,3,-6,-1,1026,0.89,0,0
2011/11/24,18,3,-5,-1,1027,1.78,0,0
2011/11/24,19,3,-5,-1,1027,0.45,0,0
2011/11/24,20,3,-6,-1,1028,1.34,0,0
2011/11/24,21,3,-5,-3,1029,0.89,0,0
2011/11/24,22,3,-6,-3,1029,2.68,0,0
2011/11/24,23,3,-7,-4,1029,4.47,0,0
2011/11/25,0,3,-8,-5,1030,7.6,0,0
2011/11/25,1,3,-7,-4,1030,8.49,0,0
2011/11/25,2,3,-8,-4,1030,11.62,0,0
2011/11/25,3,3,-9,-5,1030,13.41,0,0
2011/11/25,4,3,-9,-5,1030,16.54,0,0
2011/11/25,5,3,-8,-6,1030,18.33,0,0
2011/11/25,6,2,-8,-5,1030,19.22,0,0
2011/11/25,7,2,-7,-5,1030,20.11,0,0
2011/11/25,8,2,-6,-3,1031,21.9,0,0
2011/11/25,9,2,-5,-1,1031,0.89,0,0
2011/11/25,10,2,-5,1,1031,1.78,0,0
2011/11/25,11,2,-6,2,1030,2.67,0,0
2011/11/25,12,3,-6,3,1029,3.56,0,0
2011/11/25,13,3,-5,4,1028,1.79,0,0
2011/11/25,14,3,-5,4,1027,3.58,0,0
2011/11/25,15,3,-4,4,1026,0.89,0,0
2011/11/25,16,3,-5,3,1026,1.78,0,0
2011/11/25,17,3,-4,2,1025,0.89,0,0
2011/11/25,18,3,-5,1,1026,0.89,0,0
2011/11/25,19,3,-4,1,1025,1.78,0,0
2011/11/25,20,3,-4,-1,1026,2.67,0,0
2011/11/25,21,3,-3,-1,1026,0.89,0,0
2011/11/25,22,3,-3,-1,1025,0.89,0,0
2011/11/25,23,3,-4,-2,1025,0.89,0,0
2011/11/26,0,3,-4,-3,1024,1.78,0,0
2011/11/26,1,3,-4,-3,1024,1.79,0,0
2011/11/26,2,3,-4,-3,1023,2.68,0,0
2011/11/26,3,3,-4,-1,1023,5.81,0,0
2011/11/26,4,3,-5,-3,1023,7.6,0,0
2011/11/26,5,3,-4,-1,1022,10.73,0,0
2011/11/26,6,3,-4,-2,1022,12.52,0,0
2011/11/26,7,3,-5,-2,1022,15.65,0,0
2011/11/26,8,3,-3,-1,1022,17.44,0,0
2011/11/26,9,3,-2,2,1022,20.57,0,0
2011/11/26,10,3,-3,3,1023,24.59,0,0
2011/11/26,11,3,-4,5,1022,27.72,0,0
2011/11/26,12,3,-4,6,1021,29.51,0,0
2011/11/26,13,3,-4,6,1020,31.3,0,0
2011/11/26,14,3,-5,7,1019,33.09,0,0
2011/11/26,15,3,-5,7,1019,34.88,0,0
2011/11/26,16,3,-5,6,1019,0.89,0,0
2011/11/26,17,3,-4,5,1020,1.79,0,0
2011/11/26,18,3,-4,3,1020,0.89,0,0
2011/11/26,19,3,-5,0,1020,1.78,0,0
2011/11/26,20,3,-4,-1,1020,1.79,0,0
2011/11/26,21,3,-4,4,1020,4.92,0,0
2011/11/26,22,3,-3,2,1021,0.89,0,0
2011/11/26,23,3,-4,0,1021,1.79,0,0
2011/11/27,0,3,-4,0,1021,3.58,0,0
2011/11/27,1,3,-4,-1,1021,5.37,0,0
2011/11/27,2,3,-4,-2,1021,0.89,0,0
2011/11/27,3,3,-3,-1,1021,1.79,0,0
2011/11/27,4,3,-4,-2,1021,3.58,0,0
2011/11/27,5,3,-4,-1,1021,6.71,0,0
2011/11/27,6,3,-5,-2,1021,9.84,0,0
2011/11/27,7,2,-5,-3,1021,12.97,0,0
2011/11/27,8,2,-3,0,1022,16.99,0,0
2011/11/27,9,2,-3,5,1022,21.01,0,0
2011/11/27,10,2,-3,6,1022,25.03,0,0
2011/11/27,11,2,-4,8,1022,0.89,0,0
2011/11/27,12,2,-4,10,1021,1.78,0,0
2011/11/27,13,2,-5,10,1020,4.92,0,0
2011/11/27,14,2,-4,10,1019,8.05,0,0
2011/11/27,15,2,-2,9,1019,9.84,0,0
2011/11/27,16,3,-2,7,1019,11.63,0,0
2011/11/27,17,3,-1,5,1019,0.45,0,0
2011/11/27,18,3,-2,3,1020,0.89,0,0
2011/11/27,19,3,-1,2,1020,0.89,0,0
2011/11/27,20,3,-3,1,1021,0.89,0,0
2011/11/27,21,3,-2,0,1021,0.45,0,0
2011/11/27,22,3,-2,0,1022,1.34,0,0
2011/11/27,23,3,-2,1,1022,1.79,0,0
2011/11/28,0,3,-2,1,1022,2.68,0,0
2011/11/28,1,3,-2,1,1022,4.47,0,0
2011/11/28,2,3,-2,0,1022,6.26,0,0
2011/11/28,3,3,-2,1,1022,8.05,0,0
2011/11/28,4,3,-2,1,1022,9.84,0,0
2011/11/28,5,3,-2,2,1022,11.63,0,0
2011/11/28,6,2,-2,1,1023,15.65,0,0
2011/11/28,7,2,-3,0,1024,18.78,0,0
2011/11/28,8,2,-2,5,1026,23.7,0,0
2011/11/28,9,2,-2,8,1026,27.72,0,0
2011/11/28,10,2,-4,10,1026,4.02,0,0
2011/11/28,11,2,-5,10,1026,9.83,0,0
2011/11/28,12,2,-7,12,1026,13.85,0,0
2011/11/28,13,0,-4,11,1025,3.13,0,0
2011/11/28,14,2,1,9,1025,8.94,0,0
2011/11/28,15,3,1,8,1026,14.75,0,0
2011/11/28,16,2,0,7,1027,19.67,0,0
2011/11/28,17,2,-1,5,1027,23.69,0,0
2011/11/28,18,2,0,5,1028,25.48,0,0
2011/11/28,19,1,-2,4,1029,27.27,0,0
2011/11/28,20,1,-3,4,1030,30.4,0,0
2011/11/28,21,1,-3,4,1031,0.89,0,0
2011/11/28,22,1,-3,4,1031,1.78,0,0
2011/11/28,23,1,-5,4,1032,1.79,0,0
2011/11/29,0,1,-5,3,1032,4.92,0,0
2011/11/29,1,1,-6,2,1032,6.71,0,0
2011/11/29,2,1,-7,1,1032,0.89,0,0
2011/11/29,3,1,-6,1,1033,1.78,0,0
2011/11/29,4,1,-6,1,1032,0.89,0,0
2011/11/29,5,1,-6,1,1032,2.68,0,0
2011/11/29,6,1,-6,1,1032,3.57,0,0
2011/11/29,7,1,-5,1,1033,5.36,0,0
2011/11/29,8,1,-10,3,1034,0.89,0,0
2011/11/29,9,0,-8,3,1034,1.79,0,0
2011/11/29,10,0,-9,3,1034,3.58,0,0
2011/11/29,11,1,-12,3,1034,6.71,0,0
2011/11/29,12,1,-12,3,1033,8.5,0,0
2011/11/29,13,1,-13,3,1032,10.29,0,0
2011/11/29,14,1,-12,3,1032,12.08,0,0
2011/11/29,15,1,-12,3,1032,13.87,0,0
2011/11/29,16,1,-12,3,1033,17,0,0
2011/11/29,17,1,-10,2,1033,0.45,0,0
2011/11/29,18,2,-8,2,1034,1.34,0,0
2011/11/29,19,2,-8,2,1034,2.23,0,0
2011/11/29,20,2,-6,1,1035,3.12,0,0
2011/11/29,21,2,-7,1,1035,0.89,0,0
2011/11/29,22,2,-7,0,1036,1.78,0,0
2011/11/29,23,3,-7,0,1036,0.45,0,0
2011/11/30,0,2,-6,-2,1036,1.34,0,0
2011/11/30,1,2,-5,-2,1037,2.23,0,0
2011/11/30,2,2,-6,-3,1037,1.79,0,0
2011/11/30,3,3,-5,-3,1037,0.89,0,0
2011/11/30,4,3,-7,-3,1037,0.89,0,0
2011/11/30,5,3,-7,-5,1037,2.68,0,0
2011/11/30,6,3,-9,-6,1038,5.81,0,0
2011/11/30,7,3,-9,-5,1038,7.6,0,0
2011/11/30,8,2,-11,0,1039,4.02,0,0
2011/11/30,9,1,-14,2,1040,9.83,0,0
2011/11/30,10,0,-14,4,1040,13.85,0,0
2011/11/30,12,0,-15,6,1038,7.15,0,0
2011/11/30,13,0,-15,6,1037,10.28,0,0
2011/11/30,14,0,-16,6,1036,12.07,0,0
2011/11/30,15,0,-15,6,1036,13.86,0,0
2011/11/30,16,0,-15,5,1036,15.65,0,0
2011/11/30,17,1,-14,2,1037,0.89,0,0
2011/11/30,18,1,-12,1,1037,1.78,0,0
2011/11/30,19,1,-15,3,1037,4.91,0,0
2011/11/30,20,2,-13,3,1037,8.04,0,0
2011/11/30,21,2,-9,3,1037,1.79,0,0
2011/11/30,22,2,-10,-2,1037,1.79,0,0
2011/11/30,23,2,-9,-3,1037,0.89,0,0
2011/12/1,0,2,-9,-2,1037,1.34,0,0
2011/12/1,1,2,-10,-5,1037,1.79,0,0
2011/12/1,2,3,-8,-6,1036,0.89,0,0
2011/12/1,3,3,-9,-5,1036,0.45,0,0
2011/12/1,4,3,-9,-7,1036,1.79,0,0
2011/12/1,5,3,-9,-6,1035,3.58,0,0
2011/12/1,6,2,-9,-7,1035,4.47,0,0
2011/12/1,7,1,-8,-6,1035,5.36,0,0
2011/12/1,8,2,-7,-4,1034,8.49,0,0
2011/12/1,9,2,-6,-2,1034,0.89,0,0
2011/12/1,10,1,-7,0,1033,1.78,0,0
2011/12/1,11,1,-8,2,1032,2.67,0,0
2011/12/1,12,1,-9,2,1031,3.56,0,0
2011/12/1,13,2,-10,4,1029,4.45,0,0
2011/12/1,14,2,-11,4,1029,5.34,0,0
2011/12/1,15,3,-8,3,1028,1.79,0,0
2011/12/1,16,3,-8,1,1028,3.58,0,0
2011/12/1,17,3,-7,0,1028,0.89,0,0
2011/12/1,18,3,-5,-1,1027,1.78,0,0
2011/12/1,19,3,-6,-1,1027,2.67,0,0
2011/12/1,20,3,-4,-1,1027,1.79,0,0
2011/12/1,21,3,-4,-2,1027,0.89,0,0
2011/12/1,22,3,-3,-2,1027,1.79,0,0
2011/12/1,23,3,-4,-3,1026,2.68,0,0
2011/12/2,0,3,-4,-2,1026,4.47,0,0
2011/12/2,1,3,-4,-2,1025,0.89,0,0
2011/12/2,2,3,-4,-2,1025,1.78,0,0
2011/12/2,3,3,-3,-2,1024,0.89,0,0
2011/12/2,4,3,-3,-2,1024,1.78,0,0
2011/12/2,5,3,-3,-2,1023,3.57,0,0
2011/12/2,6,3,-3,-2,1023,0.89,0,0
2011/12/2,7,3,-3,-2,1024,1.78,1,0
2011/12/2,8,3,-2,-2,1024,2.67,2,0
2011/12/2,9,3,-2,-1,1024,0.89,3,0
2011/12/2,10,3,-2,-1,1024,1.34,4,0
2011/12/2,11,3,-2,-1,1023,0.89,5,0
2011/12/2,12,3,-1,-1,1023,0.89,6,0
2011/12/2,13,3,-1,0,1022,1.79,7,0
2011/12/2,14,3,-1,0,1022,3.58,0,0
2011/12/2,15,3,-1,0,1022,5.37,0,0
2011/12/2,16,3,-1,0,1022,6.26,0,0
2011/12/2,17,3,-2,-1,1022,7.15,0,0
2011/12/2,18,3,-2,-1,1023,8.04,0,0
2011/12/2,19,3,-1,-1,1023,0.89,0,0
2011/12/2,20,3,-1,0,1023,0.89,0,0
2011/12/2,21,3,-1,0,1023,0.89,0,0
2011/12/2,22,3,-1,0,1024,0.89,0,0
2011/12/2,23,3,-1,0,1024,1.78,0,0
2011/12/3,0,3,-1,-1,1024,0.89,0,0
2011/12/3,1,3,-3,-3,1024,1.79,0,0
2011/12/3,2,3,-4,-4,1024,4.92,0,0
2011/12/3,3,3,-6,-6,1024,8.05,0,0
2011/12/3,4,2,-5,-5,1024,12.07,0,0
