date,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2013/5/3,129,10,22,1020,46.04,0,0
2013/5/4,153,10,25,1020,64.81,0,0
2013/5/5,320,15,27,1020,31.28,0,0
2013/5/6,318,16,31,1020,29.5,0,0
2013/5/7,272,16,29,1020,50.07,0,0
2013/5/8,163,14,24,1020,53.2,0,1
2013/5/9,129,12,20,1020,48.29,0,0
2013/5/10,129,13,31,1020,27.27,0,0
2013/5/11,129,8,34,1020,57.22,0,0
2013/5/12,129,6,30,1020,26.37,0,0
2013/5/13,264,13,27,1020,25.93,0,0
2013/5/14,140,8,31,1020,68.84,0,0
2013/5/15,129,10,27,1020,44.71,0,0
2013/5/16,129,12,26,1020,46.49,0,0
2013/5/17,162,15,25,1020,72.87,0,0
2013/5/18,129,14,28,1020,95.22,0,0
2013/5/19,129,2,29,1020,105.05,0,0
2013/5/20,153,14,29,1020,102.82,0,0
2013/5/21,129,11,29,1020,50.06,0,0
2013/5/22,149,15,28,1020,53.63,0,0
2013/5/23,249,18,30,1020,25.93,0,0
2013/5/24,129,17,30,1020,32.18,0,0
2013/5/25,143,18,23,1020,40.23,0,2
2013/5/26,129,16,24,1020,46.04,0,3
2013/5/27,129,17,24,1020,25.93,0,3
2013/5/28,129,9,31,1020,135.44,0,0
2013/5/29,129,10,36,1020,79.13,0,0
2013/5/30,129,16,31,1020,102.38,0,0
2013/5/31,151,16,32,1020,17.88,0,0
2013/6/1,244,19,26,1020,49.18,0,0
2013/6/2,189,18,34,1020,13.41,0,0
2013/6/3,203,17,23,1020,42.92,0,1
2013/6/4,225,18,20,1020,21.47,0,8
2013/6/5,207,19,21,1020,13.41,0,10
2013/6/6,165,19,21,1020,17.89,0,5
2013/6/7,221,19,22,1020,9.84,0,2
2013/6/8,182,19,20,1020,69.73,0,13
2013/6/9,129,17,26,1020,18.78,0,3
2013/6/10,129,16,26,1020,25.48,0,1
2013/6/11,129,15,27,1020,38.89,0,0
2013/6/12,134,18,30,1020,41.57,0,0
2013/6/13,143,15,31,1020,92.99,0,0
2013/6/14,203,19,31,1020,97.91,0,0
2013/6/15,209,20,25,1020,22.36,0,4
2013/6/16,189,19,31,1020,29.05,0,1
2013/6/17,129,20,33,1020,48.28,0,0
2013/6/18,129,19,36,1020,9.84,0,0
2013/6/19,212,19,31,1020,14.76,0,0
2013/6/21,165,19,32,1020,56.33,0,0
2013/6/22,129,20,23,1020,59.91,0,8
2013/6/23,129,19,31,1020,33.52,0,0
2013/6/24,248,21,29,1020,41.57,0,3
2013/6/25,189,21,24,1020,11.18,0,3
2013/6/26,277,22,31,1020,47.39,0,0
2013/6/27,184,23,34,1020,14.31,0,0
2013/6/28,466,23,27,1020,46.49,0,2
2013/6/29,186,23,27,1020,6.26,0,1
2013/6/30,270,24,28,1020,28.61,0,0
2013/7/1,199,23,26,1020,5.37,0,5
2013/7/2,129,20,36,1020,88.5,0,7
2013/7/3,129,21,36,1020,31.73,0,0
2013/7/4,129,20,36,1020,25.03,0,2
2013/7/5,129,20,35,1020,33.97,0,0
2013/7/6,129,22,35,1020,55.44,0,2
2013/7/7,216,25,32,1020,37.98,0,3
2013/7/8,150,24,27,1020,16.1,0,7
2013/7/9,164,24,26,1020,6.26,0,8
2013/7/10,129,22,25,1020,43.36,0,8
2013/7/11,129,21,28,1020,63.93,0,0
2013/7/12,129,23,32,1020,34.43,0,0
2013/7/13,140,23,31,1020,38.45,0,0
2013/7/14,162,23,30,1020,61.27,0,3
2013/7/15,129,24,26,1020,45.15,0,25
2013/7/16,129,23,33,1020,44.25,0,0
2013/7/17,129,21,32,1020,46.48,0,0
2013/7/18,175,23,27,1020,53.19,0,2
2013/7/19,166,22,31,1020,21.91,0,0
2013/7/20,170,23,34,1020,9.84,0,0
2013/7/21,129,22,32,1020,26.36,0,0
2013/7/22,129,22,29,1020,29.93,0,1
2013/7/23,129,20,32,1020,38.45,0,0
2013/7/24,129,20,37,1020,44.25,0,0
2013/7/25,129,19,36,1020,50.52,0,0
2013/7/26,129,22,28,1020,23.69,0,3
2013/7/27,179,23,25,1020,12.52,0,7
2013/7/28,129,23,38,1020,17.88,0,0
2013/7/29,135,23,32,1020,14.75,0,1
2013/7/30,142,23,34,1020,27.72,0,4
2013/7/31,129,23,32,1020,23.25,0,4
2013/8/1,129,21,26,1020,6.71,0,4
2013/8/2,129,22,31,1020,9.84,0,1
2013/8/3,129,22,33,1020,42.92,0,0
2013/8/4,169,24,33,1020,28.61,0,2
2013/8/5,129,22,32,1020,17.44,0,0
2013/8/6,177,26,32,1020,23.25,0,1
2013/8/7,129,22,30,1020,55.43,0,4
2013/8/8,129,22,35,1020,29.06,0,0
2013/8/9,129,23,37,1020,33.98,0,0
2013/8/10,203,24,35,1020,18.77,0,0
2013/8/11,208,25,32,1020,24.15,0,4
2013/8/12,129,23,30,1020,66.17,0,0
2013/8/13,129,24,32,1020,21.9,0,1
2013/8/14,129,24,33,1020,50.53,0,0
2013/8/15,179,26,32,1020,42.49,0,1
2013/8/16,157,26,31,1020,18.78,0,2
2013/8/17,129,17,35,1020,116.69,0,0
2013/8/18,129,18,34,1020,20.12,0,0
2013/8/19,129,20,34,1020,9.84,0,0
2013/8/20,140,22,29,1020,13.42,0,3
2013/8/21,144,22,31,1020,35.32,0,0
2013/8/22,150,21,33,1020,32.63,0,3
2013/8/23,129,18,34,1020,24.15,0,0
2013/8/24,129,18,35,1020,12.08,0,0
2013/8/25,129,18,35,1020,36.2,0,0
2013/8/26,129,20,33,1020,86.3,0,0
2013/8/27,129,20,26,1020,55.87,0,5
2013/8/28,129,21,29,1020,65.71,0,0
2013/8/29,129,12,29,1020,149.76,0,1
2013/8/30,129,12,31,1020,15.65,0,0
2013/8/31,129,14,30,1020,12.96,0,0
2013/9/1,129,17,28,1020,8.05,0,2
2013/9/2,132,17,28,1020,19.23,0,0
2013/9/3,160,17,26,1020,23.7,0,5
2013/9/4,129,18,26,1020,34.42,0,10
2013/9/5,129,15,26,1020,29.96,0,2
2013/9/6,142,17,29,1020,23.69,0,0
2013/9/7,225,17,28,1020,5.37,0,0
2013/9/8,212,19,26,1020,18.78,0,2
2013/9/9,142,18,30,1020,38.01,0,0
2013/9/10,129,15,29,1020,42.03,0,0
2013/9/11,166,16,28,1020,46.06,0,0
2013/9/12,213,19,24,1020,29.08,0,3
2013/9/13,198,19,32,1020,25.93,0,1
2013/9/14,129,11,26,1020,15.2,0,0
2013/9/15,129,14,26,1020,16.99,0,0
2013/9/16,130,18,22,1020,20.57,0,7
2013/9/17,179,19,25,1021,9.84,0,2
2013/9/18,131,19,26,1020,14.3,0,2
2013/9/19,156,18,28,1020,24.58,0,0
2013/9/20,129,16,28,1020,21.01,0,0
2013/9/21,129,17,24,1020,38,0,1
2013/9/22,162,18,21,1020,84.93,0,14
2013/9/23,129,9,23,1025,38.88,0,0
2013/9/24,129,6,25,1024,23.69,0,0
2013/9/25,129,11,24,1020,30.4,0,0
2013/9/26,281,12,23,1020,19.23,0,0
2013/9/27,298,12,20,1020,21.02,0,0
2013/9/28,289,13,20,1020,38.9,0,0
2013/9/29,228,15,23,1020,26.82,0,0
2013/9/30,208,16,22,1020,13.86,0,7
2013/10/1,129,13,23,1024,28.61,0,0
2013/10/2,129,11,21,1021,24.13,0,0
2013/10/3,214,13,21,1020,14.31,0,0
2013/10/4,403,14,24,1021,16.1,0,0
2013/10/5,365,14,21,1024,4.91,0,1
2013/10/6,211,14,25,1024,24.15,0,0
2013/10/7,129,12,21,1024,24.13,0,0
2013/10/9,247,11,20,1020,8.94,0,0
2013/10/10,208,13,23,1020,114.43,0,0
2013/10/11,158,7,23,1020,9.84,0,0
2013/10/12,129,10,22,1020,27.72,0,1
2013/10/13,129,10,18,1020,10.73,0,2
2013/10/14,129,11,15,1033,64.36,0,2
2013/10/15,129,0,17,1034,13.86,0,0
2013/10/16,139,3,21,1027,25.48,0,0
2013/10/17,216,5,18,1028,29.95,0,0
2013/10/18,302,7,18,1027,12.51,0,0
2013/10/19,283,7,20,1027,124.27,0,1
2013/10/20,129,1,20,1027,13.41,0,0
2013/10/21,134,4,19,1024,16.98,0,0
2013/10/22,193,8,18,1025,17.89,0,2
2013/10/23,129,2,16,1027,70.64,0,0
2013/10/24,129,-3,17,1028,85.38,0,0
2013/10/25,129,0,19,1030,130.54,0,0
2013/10/26,215,1,18,1025,42.92,0,0
2013/10/27,407,4,15,1020,7.6,0,0
2013/10/28,393,6,17,1025,33.08,0,0
2013/10/29,129,3,17,1030,16.1,0,0
2013/10/30,187,2,15,1030,11.63,0,0
2013/10/31,289,4,15,1029,23.25,0,0
2013/11/1,311,5,13,1028,15.65,0,1
2013/11/2,388,6,14,1024,20.57,0,0
2013/11/3,314,4,20,1029,87.62,0,0
2013/11/4,178,0,18,1030,16.09,0,0
2013/11/5,304,2,13,1024,5.37,0,0
2013/11/6,266,2,18,1022,125.19,0,0
2013/11/7,196,-4,14,1023,146.19,0,0
2013/11/8,217,1,14,1022,4.47,0,0
2013/11/9,179,0,16,1033,81.34,0,0
2013/11/10,129,-12,10,1034,210.08,0,0
2013/11/11,129,-6,13,1031,27.27,0,0
2013/11/12,150,-4,16,1027,15.65,0,0
2013/11/13,296,0,9,1024,9.84,0,0
2013/11/14,235,-2,14,1020,59.9,0,0
2013/11/15,272,-4,16,1020,22.8,0,0
2013/11/16,214,-5,13,1025,196.24,0,0
2013/11/17,129,-8,10,1027,127.86,0,0
2013/11/18,129,-14,10,1028,263.33,0,0
2013/11/19,138,-10,8,1027,12.96,0,0
2013/11/20,205,-8,11,1026,31.73,0,0
2013/11/21,239,-6,12,1027,9.82,0,0
2013/11/22,387,-5,13,1027,28.17,0,0
2013/11/23,394,-4,16,1022,14.3,0,0
2013/11/24,210,-5,11,1020,67.06,0,0
2013/11/25,129,-10,7,1020,177.93,0,0
2013/11/26,129,-11,8,1025,134.1,0,0
2013/11/27,129,-16,0,1029,345.98,0,0
2013/11/28,129,-14,6,1029,490.38,0,0
2013/11/29,129,-10,13,1023,21.01,0,0
2013/11/30,129,-10,11,1026,30.84,0,0
2013/12/1,219,-9,12,1026,15.2,0,0
2013/12/2,233,-11,12,1021,14.3,0,0
2013/12/3,187,-9,15,1024,28.16,0,0
2013/12/4,185,-8,14,1022,16.1,0,0
2013/12/5,130,-11,10,1027,10.28,0,0
2013/12/6,430,-5,10,1021,5.81,0,0
2013/12/7,480,-1,6,1022,8.5,0,0
2013/12/8,435,-1,11,1025,113.1,0,0
2013/12/9,129,-12,7,1026,225.3,0,0
2013/12/10,129,-11,6,1023,161.37,0,0
2013/12/11,129,-15,7,1022,164.5,0,0
2013/12/12,129,-14,1,1026,117.11,0,0
2013/12/13,144,-16,3,1028,16.99,0,0
2013/12/14,129,-16,5,1033,18.78,0,0
2013/12/15,331,-14,5,1036,13.86,0,0
2013/12/16,310,-11,2,1033,12.52,0,0
2013/12/17,198,-12,2,1037,55.88,0,0
2013/12/18,214,-16,1,1036,59.01,0,0
2013/12/19,152,-16,0,1033,29.05,0,0
2013/12/20,129,-15,2,1037,21,0,0
2013/12/21,267,-14,4,1037,16.09,0,0
2013/12/22,384,-12,2,1034,13.42,0,0
2013/12/23,457,-13,6,1036,27.27,0,0
2013/12/24,377,-9,1,1037,10.74,0,0
2013/12/25,295,-8,7,1034,189.54,0,0
2013/12/26,129,-16,2,1036,374.16,0,0
2013/12/27,129,-16,1,1033,428.25,0,0
2013/12/28,129,-16,2,1029,143.04,0,0
2013/12/29,129,-16,7,1021,132.3,0,0
2013/12/31,129,-15,9,1020,137.67,0,0
2014/1/1,129,-12,11,1020,153.31,0,0
2014/1/2,269,-7,7,1021,9.36,0,0
2014/1/3,264,-8,9,1025,22.35,0,0
2014/1/4,224,-5,2,1026,10.29,0,0
2014/1/5,192,-8,6,1028,46.05,0,0
2014/1/6,201,-4,0,1028,31.29,3,0
2014/1/7,256,-6,5,1032,24.13,0,0
2014/1/8,129,-16,1,1036,59.9,0,0
2014/1/9,129,-16,1,1035,67.05,0,0
2014/1/10,129,-16,5,1032,13.42,0,0
2014/1/11,273,-16,5,1032,14.3,0,0
2014/1/12,129,-16,4,1039,42.91,0,0
2014/1/13,299,-16,3,1034,15.65,0,0
2014/1/14,227,-12,3,1036,12.52,0,0
2014/1/15,671,-7,5,1033,13.86,0,0
2014/1/16,623,-4,5,1031,23.7,2,0
2014/1/17,384,-9,5,1033,73.3,1,0
2014/1/18,184,-7,6,1035,24.58,0,0
2014/1/19,209,-6,5,1027,97.88,0,0
2014/1/20,129,-16,4,1035,315.58,0,0
2014/1/21,190,-16,4,1035,328.55,0,0
2014/1/22,366,-15,5,1025,14.31,0,0
2014/1/23,335,-11,3,1020,21.91,0,0
2014/1/24,241,-12,10,1024,29.05,0,0
2014/1/25,129,-7,6,1034,35.31,0,0
2014/1/26,139,-8,3,1034,44.71,0,0
2014/1/27,167,-8,8,1029,44.26,0,0
2014/1/28,129,-8,5,1031,56.32,0,0
2014/1/29,241,-7,3,1020,14.75,0,0
2014/1/30,469,-5,8,1021,46.5,0,0
2014/1/31,183,-4,3,1020,17.43,0,0
2014/2/1,190,-1,4,1020,41.14,0,0
2014/2/2,162,-2,10,1028,104.16,0,0
2014/2/3,129,-16,2,1030,126.08,0,0
2014/2/4,155,-16,1,1032,81.81,0,0
2014/2/5,204,-11,1,1030,16.08,0,0
2014/2/6,158,-6,2,1032,26.38,1,0
2014/2/7,133,-6,-3,1029,72,23,0
2014/2/8,147,-6,2,1037,82.26,0,0
2014/2/9,129,-16,-1,1039,119.36,0,0
2014/2/10,129,-15,-1,1038,21.46,0,0
2014/2/11,268,-12,1,1031,15.65,0,0
2014/2/12,268,-8,4,1037,45.6,0,0
2014/2/13,276,-10,0,1038,78.24,2,0
2014/2/14,649,-7,3,1028,8.95,0,0
2014/2/15,423,-6,4,1028,21.46,0,0
2014/2/16,328,-6,7,1034,31.3,0,0
2014/2/17,129,-9,5,1037,50.96,0,0
2014/2/18,129,-10,2,1035,42.47,1,0
2014/2/19,185,-5,6,1031,36.21,0,0
2014/2/20,448,-5,1,1032,29.95,2,0
2014/2/21,399,-3,4,1030,16.09,0,0
2014/2/22,377,-2,6,1032,21.01,0,0
2014/2/23,362,-5,3,1032,8.05,0,0
2014/2/24,485,-4,7,1029,10.28,0,0
2014/2/25,577,-2,8,1027,5.36,0,0
2014/2/26,562,2,9,1032,75.11,0,3
2014/2/27,130,-5,9,1032,84.05,0,0
2014/2/28,210,-6,6,1029,20.11,0,0
2014/3/1,150,-5,12,1026,42.91,0,0
2014/3/2,306,-4,11,1025,17.43,0,0
2014/3/3,322,-3,7,1027,36.67,0,0
2014/3/4,129,-15,10,1031,119.36,0,0
2014/3/5,129,-16,8,1033,55.42,0,0
2014/3/6,129,-9,8,1033,31.74,0,0
2014/3/7,167,-4,8,1032,17.9,0,0
2014/3/8,218,-4,10,1028,14.76,0,0
2014/3/9,163,-6,10,1029,50.98,0,0
2014/3/10,270,-4,9,1026,11.18,0,0
2014/3/11,303,-5,14,1028,34.42,0,0
2014/3/12,129,-15,11,1028,12.08,0,0
2014/3/13,129,-16,13,1024,67.06,0,0
2014/3/14,129,-7,17,1022,72.87,0,0
2014/3/15,205,-4,22,1020,32.64,0,0
2014/3/16,181,-4,17,1020,37.54,0,0
2014/3/17,191,-5,21,1024,129.62,0,0
2014/3/18,129,-6,15,1024,76.89,0,0
2014/3/19,129,-3,13,1029,76.44,0,0
2014/3/20,129,-11,18,1029,90.74,0,0
2014/3/21,129,-5,22,1023,42.91,0,0
2014/3/22,191,-3,23,1027,27.27,0,0
2014/3/23,281,1,19,1026,46.48,0,0
2014/3/24,326,3,21,1020,18.76,0,0
2014/3/25,346,7,23,1020,16.97,0,0
2014/3/26,465,9,24,1020,16.53,0,0
2014/3/27,444,9,16,1020,25.02,0,4
2014/3/28,224,8,23,1020,23.24,0,0
2014/3/29,129,3,23,1020,11.62,0,0
2014/3/30,209,5,26,1020,46.94,0,0
2014/3/31,254,9,22,1020,16.99,0,1
2014/4/1,168,5,24,1020,28.6,0,0
2014/4/2,132,1,23,1026,47.82,0,0
2014/4/3,129,-4,20,1024,58.11,0,0
2014/4/4,129,-5,25,1025,28.16,0,0
2014/4/5,129,-1,19,1024,27.27,0,0
2014/4/6,129,1,25,1020,64.8,0,0
2014/4/7,196,4,25,1020,17.88,0,0
2014/4/8,206,9,25,1020,53.65,0,0
2014/4/9,580,2,30,1024,32.64,0,0
2014/4/10,129,0,18,1024,25.48,0,3
2014/4/11,190,2,19,1020,20.58,0,0
2014/4/12,188,5,21,1020,22.34,0,0
2014/4/13,282,9,24,1020,45.14,0,0
2014/4/14,280,11,25,1021,27.71,0,0
2014/4/15,129,2,21,1020,64.81,0,0
2014/4/16,145,8,21,1020,9.39,0,7
2014/4/17,193,12,20,1021,23.26,0,0
2014/4/18,176,11,20,1023,46.49,0,4
2014/4/19,129,6,20,1021,50.52,0,2
2014/4/20,129,5,25,1020,29.94,0,0
2014/4/21,129,4,27,1020,34.87,0,0
2014/4/22,185,13,27,1020,94.33,0,0
2014/4/23,168,13,26,1020,126.51,0,2
2014/4/24,177,13,25,1020,29.06,0,0
2014/4/25,131,11,27,1022,53.2,0,7
2014/4/26,129,10,23,1021,25.03,0,0
2014/4/27,135,9,25,1022,31.29,0,0
2014/4/28,136,8,26,1020,17.88,0,0
2014/4/29,221,11,27,1020,41.13,0,0
2014/4/30,162,15,28,1020,68.4,0,0
2014/5/1,202,14,28,1020,187.74,0,1
2014/5/2,167,6,24,1020,231.99,0,0
2014/5/3,129,2,23,1020,242.73,0,0
2014/5/4,129,-2,19,1020,310.22,0,0
2014/5/5,129,5,21,1020,28.61,0,0
2014/5/6,159,9,26,1020,32.18,0,1
2014/5/7,147,11,27,1020,72.41,0,0
2014/5/8,129,7,23,1020,56.76,0,0
2014/5/9,129,8,21,1020,71.09,0,0
2014/5/10,129,10,20,1020,32.63,0,16
2014/5/11,129,12,29,1020,33.98,0,19
2014/5/12,129,14,30,1020,75.55,0,0
2014/5/13,129,8,31,1020,210.55,0,0
2014/5/14,129,6,28,1020,223.51,0,0
2014/5/15,271,9,30,1020,45.14,0,0
2014/5/16,129,9,29,1020,25.93,0,0
2014/5/17,198,10,29,1020,57.66,0,1
2014/5/18,161,17,30,1020,53.2,0,5
2014/5/19,215,16,31,1020,28.62,0,0
2014/5/20,129,15,32,1020,31.75,0,0
2014/5/21,259,18,35,1020,34.88,0,0
2014/5/22,129,16,34,1020,77.34,0,0
2014/5/23,129,19,33,1020,59.9,0,7
2014/5/24,160,19,28,1020,80.48,0,0
2014/5/25,129,11,34,1020,114.91,0,0
2014/5/26,129,10,35,1020,102.81,0,0
2014/5/27,129,12,37,1020,136.78,0,0
2014/5/28,129,14,42,1020,73.32,0,0
2014/5/29,129,15,40,1020,27.71,0,0
2014/5/30,139,16,33,1020,57.65,0,0
2014/5/31,143,18,34,1020,31.75,0,2
2014/6/1,129,18,27,1020,21.46,0,3
2014/6/2,129,14,32,1020,26.37,0,0
2014/6/3,129,17,32,1020,39.79,0,0
2014/6/4,129,17,34,1020,31.29,0,0
2014/6/5,129,19,34,1020,32.18,0,6
2014/6/6,129,16,30,1020,54.55,0,7
2014/6/7,129,15,30,1020,12.96,0,1
2014/6/8,129,15,30,1020,17.43,0,1
2014/6/10,129,18,26,1020,12.07,0,1
2014/6/11,129,16,30,1020,12.97,0,0
2014/6/12,129,18,36,1020,13.86,0,0
2014/6/13,129,19,32,1020,15.2,0,3
2014/6/14,169,20,32,1020,22.81,0,0
2014/6/15,161,20,32,1020,21.02,0,3
2014/6/16,225,21,30,1020,18.32,0,3
2014/6/17,148,20,27,1020,22.81,0,3
2014/6/18,158,20,31,1020,30.4,0,0
2014/6/19,200,19,27,1020,49.16,0,8
2014/6/20,129,18,28,1020,23.69,0,0
2014/6/21,129,18,28,1020,16.1,0,4
2014/6/22,129,19,29,1020,30.39,0,0
2014/6/23,129,18,31,1020,38.44,0,0
2014/6/24,129,18,31,1020,46.03,0,0
2014/6/25,199,21,27,1020,61.72,0,0
2014/6/26,129,21,33,1020,15.19,0,0
2014/6/27,129,15,34,1020,30.39,0,0
2014/6/28,129,17,38,1020,52.74,0,0
2014/6/29,129,19,35,1020,34.87,0,0
2014/6/30,129,19,35,1020,57.22,0,0
2014/7/1,168,22,31,1020,48.27,0,7
2014/7/2,263,22,26,1020,10.29,0,2
2014/7/3,303,23,30,1020,18.34,0,0
2014/7/4,213,24,34,1020,27.71,0,0
2014/7/5,252,23,31,1020,40.24,0,0
2014/7/6,218,24,30,1020,86.3,0,0
2014/7/7,239,23,31,1020,58.14,0,0
2014/7/8,131,22,34,1020,17.89,0,0
2014/7/9,129,19,31,1020,22.81,0,0
2014/7/10,129,19,38,1020,49.63,0,0
2014/7/11,129,18,36,1020,25.02,0,0
2014/7/12,129,16,35,1020,42,0,0
2014/7/13,129,18,36,1020,16.1,0,2
2014/7/14,129,18,36,1020,30.4,0,0
2014/7/15,172,23,32,1020,56.78,0,3
2014/7/16,147,22,31,1020,26.37,0,2
2014/7/17,220,24,32,1020,19.23,0,0
2014/7/18,143,24,36,1020,20.56,0,0
2014/7/19,129,24,37,1020,39.77,0,2
2014/7/20,129,24,36,1020,88.96,0,1
2014/7/21,129,18,35,1020,17.88,0,1
2014/7/22,129,19,32,1020,28.16,0,0
2014/7/23,129,21,32,1020,11.18,0,3
2014/7/24,160,20,34,1020,19.22,0,0
2014/7/25,149,20,35,1020,40.69,0,0
2014/7/26,133,19,36,1020,58.56,0,0
2014/7/27,143,22,36,1020,68.42,0,0
2014/7/28,189,22,35,1020,123.37,0,0
2014/7/29,159,23,34,1020,166.73,0,8
2014/7/30,250,23,31,1020,26.39,0,0
2014/7/31,206,23,32,1020,47.41,0,0
2014/8/1,137,25,34,1020,17.89,0,0
2014/8/2,201,25,34,1020,13.86,0,0
2014/8/3,129,24,33,1020,33.53,0,4
2014/8/4,129,19,32,1020,19.23,0,0
2014/8/5,129,21,34,1020,21.46,0,0
2014/8/6,142,20,33,1020,22.81,0,0
2014/8/7,129,19,32,1020,34.42,0,0
2014/8/8,160,20,32,1020,53.22,0,0
2014/8/9,129,19,33,1020,36.66,0,2
2014/8/10,129,20,34,1020,27.72,0,0
2014/8/11,129,17,34,1020,9.39,0,0
2014/8/12,129,19,32,1020,8.5,0,11
2014/8/13,129,18,30,1020,13.86,0,0
2014/8/14,129,19,32,1020,36.66,0,0
2014/8/15,129,19,33,1020,13.86,0,0
2014/8/16,209,22,33,1020,20.12,0,0
2014/8/17,129,19,30,1020,25.94,0,0
2014/8/18,129,20,33,1020,42.91,0,0
2014/8/19,129,21,33,1020,52.32,0,0
2014/8/21,173,21,32,1020,21.91,0,1
2014/8/22,149,22,28,1020,6.7,0,1
2014/8/23,171,23,32,1020,16.1,0,2
2014/8/24,129,20,32,1020,17.88,0,0
2014/8/25,129,17,32,1020,23.24,0,0
2014/8/26,129,15,35,1020,20.57,0,0
2014/8/27,129,17,34,1020,22.8,0,0
2014/8/28,129,21,28,1020,7.15,0,6
2014/8/29,139,21,27,1020,3.57,0,2
2014/8/30,196,22,25,1020,5.37,0,3
2014/8/31,139,21,27,1020,13.86,0,2
2014/9/1,175,22,26,1020,12.53,0,5
2014/9/2,129,20,24,1020,6.26,0,9
2014/9/3,129,16,31,1020,26.38,0,0
2014/9/4,129,19,34,1020,29.95,0,0
2014/9/5,157,21,29,1020,42.03,0,0
2014/9/6,162,20,28,1020,39.35,0,0
2014/9/7,207,21,30,1020,43.82,0,2
2014/9/8,129,13,29,1020,20.12,0,0
2014/9/9,129,17,29,1020,26.38,0,0
2014/9/10,129,16,28,1020,30.4,0,0
2014/9/11,135,20,26,1020,8.05,0,2
2014/9/12,147,19,24,1020,15.66,0,3
2014/9/13,129,18,27,1020,42.92,0,1
2014/9/14,129,17,24,1020,24.14,0,0
2014/9/15,129,10,29,1021,25.03,0,0
2014/9/16,129,13,21,1020,15.21,0,0
2014/9/17,129,13,22,1022,14.76,0,0
2014/9/18,129,12,28,1022,25.94,0,0
2014/9/19,150,17,25,1020,16.09,0,2
2014/9/20,229,18,27,1020,18.34,0,0
2014/9/21,129,18,25,1020,33.1,0,0
2014/9/22,135,18,21,1020,11.63,0,7
2014/9/23,129,18,18,1020,21.91,0,23
2014/9/24,129,17,26,1020,15.64,0,0
2014/9/25,168,18,22,1020,15.65,0,0
2014/9/26,219,18,23,1020,24.15,0,1
2014/9/27,129,14,25,1020,10.28,0,0
2014/9/28,129,17,23,1020,23.25,0,0
2014/9/29,129,15,24,1029,33.1,0,0
2014/9/30,129,8,16,1029,10.73,0,0
2014/10/1,129,11,15,1020,18.79,0,11
2014/10/2,149,13,21,1020,21.92,0,0
2014/10/3,207,14,18,1020,25.49,0,9
2014/10/4,129,14,16,1024,27.27,0,1
2014/10/5,129,9,22,1027,39.78,0,0
2014/10/6,129,8,21,1027,19.66,0,0
2014/10/7,326,12,21,1022,5.81,0,0
2014/10/8,432,15,20,1021,5.81,0,1
2014/10/9,454,16,22,1023,3.12,0,0
2014/10/10,332,15,22,1024,11.63,0,0
2014/10/11,256,15,20,1031,64.36,0,4
2014/10/12,129,1,18,1033,53.66,0,0
2014/10/13,129,3,17,1031,22.79,0,0
2014/10/14,149,6,22,1022,30.39,0,0
2014/10/15,129,6,23,1024,103.25,0,0
2014/10/16,129,4,22,1025,55.43,0,0
2014/10/17,225,8,24,1020,14.3,0,0
2014/10/18,413,12,24,1020,8.5,0,0
2014/10/19,357,13,20,1020,21.91,0,0
2014/10/20,285,14,18,1026,28.16,0,0
2014/10/21,129,4,15,1026,42.47,0,0
2014/10/22,132,8,13,1025,13.42,0,0
2014/10/23,227,9,16,1020,12.53,0,0
2014/10/24,383,12,18,1020,18.79,0,0
2014/10/25,472,14,19,1025,13.87,0,0
2014/10/26,129,-4,18,1034,72.41,0,0
2014/10/27,129,3,15,1034,35.76,0,0
2014/10/28,139,6,14,1029,11.18,0,0
2014/10/29,272,8,16,1025,10.73,0,1
2014/10/30,232,10,15,1024,2.68,0,1
2014/10/31,224,10,15,1022,8.95,0,2
2014/11/1,129,6,16,1025,159.13,0,0
2014/11/2,129,-1,15,1026,240.48,0,0
2014/11/3,129,1,20,1023,18.78,0,0
2014/11/4,255,3,15,1020,12.52,0,0
2014/11/5,137,3,20,1031,50.95,0,0
2014/11/6,129,-3,12,1034,59.9,0,0
2014/11/7,129,0,9,1034,13.86,0,0
2014/11/8,129,0,13,1029,19.67,0,0
2014/11/9,129,0,16,1027,24.59,0,0
2014/11/10,239,1,15,1023,25.93,0,0
2014/11/11,129,-5,14,1027,215.04,0,0
2014/11/12,129,-7,8,1028,313.82,0,0
2014/11/13,129,-8,12,1028,39.34,0,0
2014/11/14,210,-5,14,1029,8.05,0,0
2014/11/15,304,-1,8,1028,12.07,0,0
2014/11/16,129,-3,12,1033,120.69,0,0
2014/11/17,138,-5,12,1032,36.67,0,0
2014/11/18,371,-2,13,1031,6.26,0,0
2014/11/19,409,1,9,1024,5.81,0,0
2014/11/20,375,1,15,1025,20.57,0,0
2014/11/21,146,1,11,1029,26.83,0,0
2014/11/22,186,2,9,1027,24.15,0,0
2014/11/23,289,1,12,1028,23.7,0,0
2014/11/24,311,2,8,1026,14.75,0,0
2014/11/25,502,2,8,1020,8.95,0,0
2014/11/26,522,1,7,1026,23.69,0,0
2014/11/27,214,-1,10,1024,26.38,0,0
2014/11/28,393,3,4,1022,28.61,0,1
2014/11/29,264,3,8,1030,164.07,0,0
2014/11/30,129,-16,0,1034,385.35,0,0
2014/12/1,129,-15,0,1033,394.29,0,0
2014/12/2,129,-16,1,1029,112.65,0,0
2014/12/3,129,-16,2,1029,145.73,0,0
