DEWP,TEMP,Iws,DT_corss,DIR_cross,DIS_corss,Is,Ir,pm2.5
0.105162636,0.109923843,-0.005179453,1.884431057,-0.291815255,-0.146458998,-0.098403396,-0.196065879,2
0.111819194,0.121544368,-0.005472389,2.215532278,-0.310286504,-0.155729523,-0.098403396,-0.196065879,3
0.112443247,0.099559592,0.004153758,1.824918055,7.214543783,-0.156598634,-0.098403396,4.533472546,3
0.091225468,0.114320799,-0.003333714,1.700075596,4.207125439,-0.127048837,-0.098403396,3.258553492,0
0.091641503,0.110237912,-0.008992327,1.646834905,-0.254295532,-0.127628244,-0.098403396,-0.196065879,0
0.099546165,0.107097229,-0.010315748,1.737919496,-0.27623014,-0.138636993,-0.098403396,-0.196065879,1
0.110779107,0.103642479,-0.005970875,1.871640939,0.208437558,-0.154281003,-0.098403396,0.13294549,2
0.111611177,0.096732978,-0.004643978,1.759985657,-0.179781172,-0.155439819,-0.098403396,-0.113813037,1
0.114044076,0.104052133,-0.012613271,1.934419245,-0.108661621,-0.158828095,-0.098403396,-0.067322299,2
0.116811613,0.109766809,-0.002831007,2.090181235,0.083806076,-0.162682416,-0.098403396,0.050692648,2
0.105124815,0.09901711,-0.012225695,1.696845794,2.645343523,-0.146406324,-0.098403396,1.778002333,1
0.091686724,0.061775819,-0.010423316,0.923319161,12.7206937,-0.127691224,-0.098403396,9.803018757,0
0.09101745,0.064069882,-0.006151849,0.950616778,8.806560079,-0.126759133,-0.098403396,6.836552126,0
0.093721677,0.096104841,-0.011023509,1.468291221,-0.260067797,-0.130525283,-0.098403396,-0.196065879,0
0.106663979,0.104379856,-0.007723823,1.814936195,-0.295981325,-0.148549904,-0.098403396,-0.196065879,1
0.101210305,0.115263003,-0.006772723,1.901697996,-0.280847952,-0.140954624,-0.098403396,-0.196065879,0
0.105786689,0.11400673,-0.008858768,1.966022109,-0.293546935,-0.147328109,-0.098403396,-0.196065879,1
0.10973902,0.119031822,-0.007583508,2.129369565,-0.304514239,-0.152832484,-0.098403396,-0.196065879,1
0.112027212,0.117147413,-0.009417579,2.139356259,-0.31086373,-0.156019226,-0.098403396,-0.196065879,1
0.114315404,0.116833344,-0.011857382,2.177200607,-0.117599022,-0.159205969,-0.098403396,-0.072686616,2
0.097465991,0.113378594,-0.010338339,1.801403714,-0.270457874,-0.135739954,-0.098403396,-0.196065879,1
0.099546165,0.111808253,-0.009325727,1.814367593,-0.27623014,-0.138636993,-0.098403396,-0.196065879,2
0.099705238,0.096437384,-0.012730404,1.567437666,0.214911578,-0.138858531,-0.098403396,0.152299099,2
0.067943516,0.102337888,-0.010661656,1.133473447,-0.188536111,-0.094624285,-0.098403396,-0.196065879,0
0.074104728,0.068658009,-0.002213706,0.829399959,-0.160624305,-0.103204946,-0.098403396,-0.153151352,1
0.080408561,0.088253136,-0.010370612,1.156802768,-0.2231253,-0.111984234,-0.098403396,-0.196065879,1
0.089693703,0.095248292,-0.0067205,1.392662989,-0.248890593,-0.124915563,-0.098403396,-0.196065879,2
0.096679142,0.094548155,0.005165151,1.490090801,-0.268274452,-0.134644117,-0.098403396,-0.196065879,2
0.10330939,0.086682795,0.021866539,1.459820928,1.025296928,-0.143878,-0.098403396,0.701237854,3
0.045215793,0.090794233,-0.009924281,0.66922984,-0.125469069,-0.062971602,-0.098403396,-0.196065879,0
0.034644725,0.068780906,-0.009726899,0.388447103,-0.096135467,-0.048249377,-0.098403396,-0.196065879,0
0.064807253,0.072549724,-0.008971226,0.766454299,-0.179833312,-0.090256442,-0.098403396,-0.196065879,2
0.065223288,0.079459225,-0.009209049,0.844838894,-0.180987765,-0.09083585,-0.098403396,-0.196065879,2
0.073127951,0.081657703,-0.007807926,0.973436095,-0.202922372,-0.101844598,-0.098403396,-0.196065879,2
0.083528823,0.090451613,-0.004699586,1.231628021,-0.231783698,-0.116329792,-0.098403396,-0.196065879,3
0.099338148,0.096104841,-0.008302688,1.556281696,0.071269801,-0.138347289,-0.098403396,0.050692648,1
0.096841939,0.109923843,-0.011989699,1.735330755,-0.268726195,-0.134870842,-0.098403396,-0.196065879,2
0.094969782,0.119031822,-0.010369122,1.842788127,-0.263531156,-0.132263507,-0.098403396,-0.196065879,2
0.103290479,0.114320799,-0.011004394,1.924918855,-0.286620217,-0.143851663,-0.098403396,-0.196065879,3
0.105994706,0.114948935,-0.007354373,1.986168139,-0.294124162,-0.147617813,-0.098403396,-0.196065879,3
0.104954619,0.096104841,-0.011599946,1.644272169,0.869463566,-0.146169294,-0.098403396,0.585336122,3
0.082280718,0.063755814,-0.002845406,0.855154827,4.656669549,-0.114591569,-0.098403396,3.998829072,0
0.036516881,0.064698019,0.004961564,0.385133722,-0.101330506,-0.050856712,-0.098403396,-0.196065879,0
0.03173248,0.055275972,-0.004023104,0.285934982,-0.088054296,-0.044193522,-0.098403396,-0.196065879,0
0.04878991,0.056532245,-0.006353925,0.449627778,-0.13538687,-0.067949242,-0.098403396,-0.196065879,0
0.063975183,0.04491172,-0.010891937,0.468379754,0.381033526,-0.089097626,-0.098403396,0.420830437,2
0.079160456,0.062185473,-0.010547117,0.802461332,1.1626147,-0.110246011,-0.098403396,1.037726754,2
0.077496317,0.074120065,-0.010780473,0.936361914,-0.215044129,-0.107928379,-0.098403396,-0.196065879,1
0.08290477,0.073491929,-0.010958716,0.993221361,-0.230052018,-0.115460681,-0.098403396,-0.196065879,2
0.086025032,0.077260748,-0.011746414,1.08345439,-0.238710416,-0.119806239,-0.098403396,-0.196065879,2
0.08290477,0.069094974,-0.007461865,0.933797832,0.155990315,-0.115460681,-0.098403396,0.13294549,2
0.037973004,0.056532245,0.000439688,0.349943607,-0.105371091,-0.052884639,-0.098403396,-0.196065879,0
0.033812655,0.043027311,-0.012145352,0.23716487,-0.093826561,-0.047090561,-0.098403396,-0.196065879,0
0.031777702,0.04244014,-0.008223518,0.21984985,-0.08817978,-0.044256501,-0.098403396,-0.196065879,0
0.038597056,0.047738334,-0.008572536,0.300364308,-0.107102771,-0.053753751,-0.098403396,-0.196065879,0
0.044367279,0.051288671,-0.01156,0.370946366,-0.123114532,-0.061789885,-0.098403396,-0.196065879,1
0.039429126,0.057788518,-0.008727941,0.371437361,-0.109411677,-0.054912566,-0.098403396,-0.196065879,1
0.031108428,0.067524633,-0.008205871,0.342426354,-0.086322616,-0.04332441,-0.098403396,-0.196065879,0
0.040885248,0.05904479,-0.011712404,0.393527515,-0.113452263,-0.056940494,-0.098403396,-0.196065879,1
0.064391218,0.057788518,-0.012035873,0.606589768,-0.178678859,-0.089677034,-0.098403396,-0.196065879,2
0.065639323,0.068780906,-0.007230248,0.735967889,-0.182142218,-0.091415257,-0.098403396,-0.196065879,3
0.069799672,0.067524633,-0.012333774,0.768320629,-0.193686748,-0.097209335,-0.098403396,-0.196065879,2
0.06584734,0.064069882,-0.012013283,0.687731707,-0.182719444,-0.091704961,-0.098403396,-0.196065879,2
0.066055358,0.060301063,-0.012077828,0.649321681,-0.183296671,-0.091994665,-0.098403396,-0.196065879,1
0.070215707,0.047738334,-0.006030455,0.546422302,0.99037531,-0.097788743,-0.098403396,0.996600332,1
0.050662067,0.050633224,-0.010608532,0.418162779,-0.140581909,-0.070556577,-0.098403396,-0.196065879,0
0.04234137,0.022074473,-0.008391526,0.152363921,-0.032995412,-0.058968421,-0.098403396,-0.055061006,1
-0.029424647,0.048994607,0.076593887,-0.235010042,0.0816503,0.040979424,-0.098403396,-0.196065879,0
0.001153917,0.033919332,0.00134878,0.006380412,-0.003201998,-0.001607049,-0.098403396,-0.196065879,0
0.01633919,0.032663059,-0.010546124,0.086999001,-0.045339534,-0.022755434,-0.098403396,-0.196065879,0
0.031316446,0.030464582,-0.011334567,0.15552298,-0.086899843,-0.043614114,-0.098403396,-0.196065879,1
0.049205945,0.030150514,-0.012290578,0.24184615,-0.136541323,-0.068528649,-0.098403396,-0.196065879,2
0.025265851,0.04145697,-0.007771746,0.170749082,-0.07011008,-0.03518751,-0.098403396,-0.196065879,1
0.012386859,0.04145697,-0.0099821,0.083711595,-0.03437223,-0.017251059,-0.098403396,-0.196065879,0
0.030692393,0.033919332,-0.010580631,0.169709023,-0.085168163,-0.042745003,-0.098403396,-0.196065879,1
0.027780149,0.034861537,-0.010003201,0.157873045,-0.077086992,-0.038689148,-0.098403396,-0.196065879,2
0.046085684,0.0273239,-0.012401794,0.205274782,-0.127882925,-0.064183091,-0.098403396,-0.196065879,2
0.053782329,0.029522377,-0.011879724,0.258831907,-0.149240306,-0.074902135,-0.098403396,-0.196065879,3
0.023203765,0.043341379,0.014541536,0.163941188,0.016647459,-0.032315662,-0.098403396,0.050692648,2
-0.013615321,0.022926944,0.005866684,-0.050886309,0.037781084,0.018961928,-0.098403396,-0.196065879,0
0.014883068,0.001256237,-0.008906184,0.003047831,-0.041298948,-0.020727506,-0.098403396,-0.196065879,2
0.020707556,-0.011306492,-0.007558683,-0.038166614,-0.05746129,-0.028839215,-0.098403396,-0.196065879,3
0.020915574,-0.011306492,0.005167612,-0.038550016,-0.058038517,-0.029128919,-0.098403396,-0.196065879,1
0.025699975,0.01130642,0.017893906,0.047367961,-0.071314727,-0.035792109,-0.098403396,-0.196065879,1
0.025699975,0.010992352,0.0306202,0.04605218,-0.071314727,-0.035792109,-0.098403396,-0.196065879,2
0.007032671,-0.000163898,0.011166414,-0.000187897,0.185511743,-0.009794333,-0.098403396,1.863831386,1
-0.035873187,-0.015075311,-0.004069279,0.088158285,0.099544322,0.049960245,-0.098403396,-0.196065879,0
-0.005294624,-0.01350497,-0.012123754,0.011656163,0.014692024,0.007373772,-0.098403396,-0.196065879,1
0.01633919,-0.016645652,-0.012945462,-0.044336175,-0.045339534,-0.022755434,-0.098403396,-0.196065879,3
0.021575803,-0.001147068,-0.00988865,-0.004034438,-0.059870584,-0.030048414,-0.098403396,-0.196065879,3
0.025699975,-0.012562765,-0.010669257,-0.052631389,0.751421859,-0.035792109,-0.098403396,2.065887281,1
0.001361934,-0.005653264,-0.000612892,-0.001255112,-0.003779225,-0.001896753,-0.098403396,-0.196065879,0
0.008018492,-0.017273789,-0.012558688,-0.02257913,-0.022250473,-0.011167278,-0.098403396,-0.196065879,1
0.00739444,0.007537601,-0.010514597,0.009085845,-0.020518794,-0.010298166,-0.098403396,-0.196065879,2
0.028820236,-0.002512582,-0.012300756,-0.01180442,-0.079973125,-0.040137667,-0.098403396,-0.196065879,3
0.04962198,0.003768782,-0.012158013,0.030486113,-0.079930147,-0.069108057,-0.098403396,-0.113813037,3
0.007602458,0.020728467,0.000594596,0.025689051,-0.02109602,-0.01058787,-0.098403396,-0.196065879,3
-0.017983687,-0.011934629,0.001856203,0.034987632,0.049902841,0.025045709,-0.098403396,-0.196065879,0
-0.004670571,-0.01350497,-0.010293158,0.010282306,0.012960344,0.00650466,-0.098403396,-0.196065879,1
-0.049186303,-0.034574852,-0.000987394,0.277224361,0.136486818,0.068501294,-0.098403396,-0.196065879,0
-0.045233972,-0.036117882,-0.00934087,0.266326197,0.125519515,0.06299692,-0.098403396,-0.196065879,0
-0.017359635,-0.038630428,-0.011567674,0.10931934,0.048171162,0.024176598,-0.098403396,-0.196065879,2
0.011762806,-0.034547541,-0.012011793,-0.066245285,-0.03264055,-0.016381948,-0.098403396,-0.196065879,3
0.023203765,-0.034861609,-0.005331383,-0.131865985,1.056602625,-0.032315662,-0.098403396,3.217427071,2
-0.004046519,-0.067838773,0.085922134,0.044749322,-0.982709713,0.005635548,-0.098403396,17.15928381,0
-0.025680333,-0.040828906,0.20354155,0.17092094,0.071260222,0.035764754,-0.098403396,-0.196065879,0
-0.015279461,-0.047738407,0.009927808,0.118905743,0.042398897,0.021279559,-0.098403396,-0.196065879,2
-0.028176542,-0.035803814,0.006913803,0.164453784,0.07818694,0.0392412,-0.098403396,-0.196065879,1
-0.021728001,-0.045539929,0.014881639,0.161301726,0.060292918,0.03026038,-0.098403396,-0.196065879,1
0.003442109,-0.038002292,-0.01274711,-0.021323636,-0.00955149,-0.004793792,-0.098403396,-0.196065879,2
0.004690213,-0.049936884,-0.007374481,-0.03818044,0.167163235,-0.006532015,-0.098403396,2.518277913,2
-0.065411663,-0.063755886,0.088662319,0.679833194,0.181510487,0.091098198,-0.098403396,-0.196065879,0
-0.072276239,-0.054961976,0.066934972,0.647567088,0.200558962,0.100658427,-0.098403396,-0.196065879,0
-0.093702035,-0.069095046,0.097661634,1.055413924,0.260013293,0.130497928,-0.098403396,-0.196065879,0
-0.071652187,-0.08259998,0.018603404,0.964797734,0.198827282,0.099789315,-0.098403396,-0.196065879,0
-0.034417065,-0.083542185,-0.012967804,0.468712511,-0.024692401,0.011194978,-0.022982905,0.050692648,2
-0.017359635,-0.066896569,-0.006167241,0.189309025,0.048171162,-0.031413278,0.127858075,-0.196065879,2
-0.030880769,-0.068780978,-0.007185314,0.346244858,0.085690885,0.043007351,-0.098403396,-0.196065879,1
-0.031088786,-0.06312775,-0.00697604,0.319927048,0.086268112,0.043297055,-0.098403396,-0.196065879,2
-0.062915454,-0.056532317,0.003376636,0.579803734,0.174583768,0.087621751,-0.098403396,-0.196065879,0
-0.02672042,-0.067838773,-0.012990892,0.295493647,0.074146355,0.037213273,-0.098403396,-0.196065879,2
-0.021728001,-0.076318616,-0.013069835,0.270319357,0.060292918,0.03026038,-0.098403396,-0.196065879,3
-0.040449571,-0.068780978,-0.001812437,0.453533268,0.112243305,0.05633373,-0.098403396,-0.196065879,3
-0.079348832,-0.086996935,-0.006052797,1.125307919,0.220184663,0.110508359,-0.098403396,-0.196065879,1
-0.045441989,-0.097361187,-0.012290578,0.721223848,0.126096741,0.063286624,-0.098403396,-0.196065879,0
-0.057923036,-0.078203025,-0.003932741,0.738417109,0.160730332,0.080668858,-0.098403396,-0.196065879,3
-0.086629442,-0.074348551,0.008435576,1.049941041,0.240387591,0.120647996,-0.098403396,-0.196065879,0
-0.050850443,-0.0932783,-0.011648603,0.773218515,0.141104631,0.070818925,-0.098403396,-0.196065879,3
-0.091413843,-0.07914523,0.044244166,1.179406714,0.253663801,0.127311185,-0.098403396,-0.196065879,0
-0.071028134,-0.108039506,-0.012999829,1.250949802,0.197095602,0.098920203,-0.098403396,-0.196065879,1
-0.106183081,-0.119345963,0.003779645,2.065807932,0.294646884,0.147880162,-0.098403396,-0.196065879,1
-0.070404082,-0.131908692,-0.006085566,1.513903306,0.195363923,0.098051092,-0.098403396,-0.196065879,2
-0.038993449,-0.130338351,-0.012589719,0.828496642,0.108202719,-0.070560933,0.127858075,-0.196065879,3
-0.080596936,-0.107725438,0.011559307,1.415349475,0.223648022,0.112246583,-0.098403396,-0.196065879,1
-0.073108309,-0.121858508,-0.012812896,1.452277066,0.202867868,0.101817242,-0.098403396,-0.196065879,2
-0.108263256,-0.1268836,0.017650372,2.239306084,0.300419149,0.150777201,-0.098403396,-0.196065879,0
-0.090789791,-0.146669898,-0.012545531,2.170725418,0.251932121,0.126442074,-0.098403396,-0.196065879,1
-0.10223075,-0.130966487,-0.000939341,2.182572155,0.28367958,0.142375788,-0.098403396,-0.196065879,1
-0.140089924,-0.149496513,0.085045314,3.414010442,0.388734805,0.195101897,-0.098403396,-0.196065879,0
-0.121467841,-0.129614628,0.125683632,2.566505594,0.337060484,0.169167101,-0.098403396,-0.196065879,0
-0.07789271,-0.127197668,-0.011212676,1.615112755,0.216144077,0.108480432,-0.098403396,-0.196065879,1
-0.063539506,-0.134107169,-0.011001415,1.389065476,0.176315448,0.088490863,-0.098403396,-0.196065879,2
-0.033584995,-0.120288167,-0.002387384,0.658559599,0.09319483,-1.243796756,2.616734263,-0.196065879,3
-0.030880769,-0.108039506,-0.002560166,0.543873098,0.085690885,-0.154768477,0.354119547,-0.196065879,3
-0.014863426,-0.097989323,0.024387384,0.237423971,0.041244444,-2.898545246,13.77896686,-0.196065879,3
-0.010287042,-0.085426594,-0.012679338,0.143255233,0.02854546,0.014326665,-0.098403396,-0.196065879,3
-0.023808176,-0.104584756,-0.005667265,0.405902186,-0.030938803,-0.881719095,2.616734263,0.091819069,2
-0.074148396,-0.117461553,0.026752959,1.419790885,0.205754,0.103265762,-0.098403396,-0.196065879,0
-0.09245393,-0.139760397,0.003912955,2.106378389,0.256549934,0.128759705,-0.098403396,-0.196065879,1
-0.061875367,-0.141958875,-0.012126981,1.431881972,0.171697636,0.086173232,-0.098403396,-0.196065879,3
-0.049186303,-0.135513649,-0.009925175,1.086560983,0.136486818,-0.753273293,1.082091238,-0.196065879,3
-0.062644127,-0.120766097,-0.000871861,1.233253276,0.173830864,-0.331403984,0.373794457,-0.196065879,2
-0.103686872,-0.141330739,0.003623248,2.388841231,0.287720165,0.144403715,-0.098403396,-0.196065879,0
-0.135721558,-0.175878244,0.061852051,3.891238406,0.376613049,0.189018115,-0.098403396,-0.196065879,0
-0.053724866,-0.132593932,0.013053028,1.161250381,0.149080852,-1.801982291,2.369903567,-0.196065879,3
-0.09495014,-0.128768009,0.020477445,1.993106359,0.263476652,0.132236152,-0.098403396,-0.196065879,1
-0.105975064,-0.131280555,0.020169366,2.267936951,0.294069657,0.147590458,-0.098403396,-0.196065879,0
-0.088709617,-0.153893468,-0.01133556,2.225449645,0.246159856,0.123545035,-0.098403396,-0.196065879,2
-0.111799552,-0.148554308,0.013605137,2.707398592,0.310231999,0.155702167,-0.098403396,-0.196065879,0
-0.146330447,-0.173365698,0.124668019,4.135468866,0.406051601,0.203793014,-0.098403396,-0.196065879,0
-0.131977244,-0.168654674,0.043244959,3.628476553,0.366222971,0.183803445,-0.098403396,-0.196065879,0
-0.114503779,-0.174621971,-0.006535892,3.259459501,0.317735944,0.159468318,-0.098403396,-0.196065879,2
-0.114503779,-0.151380922,-0.00889253,2.825646636,0.317735944,0.159468318,-0.098403396,-0.196065879,1
-0.097030314,-0.144785489,-0.007729479,2.290125903,0.269248917,0.135133191,-0.098403396,-0.196065879,2
-0.088085564,-0.147926171,-0.010412069,2.124108232,0.244428177,0.122675923,-0.098403396,-0.196065879,2
-0.097030314,-0.146669898,0.004222275,2.319932307,0.269248917,0.135133191,-0.098403396,-0.196065879,2
-0.106391099,-0.146669898,-0.010980562,2.54374264,0.29522411,0.148169866,-0.098403396,-0.196065879,1
-0.074564431,-0.156720082,-0.010091827,1.904948506,0.206908453,0.10384517,-0.098403396,-0.196065879,3
-0.048146216,-0.12342885,-0.011968846,0.968736639,0.133600686,0.015660715,-0.022982905,-0.196065879,3
-0.05917114,-0.148950307,-0.01220709,1.436740139,0.164193691,0.082407081,-0.098403396,-0.196065879,3
-0.042023268,-0.122404714,-0.011036213,0.83852275,0.116610149,0.058525403,-0.098403396,-0.196065879,3
-0.046690094,-0.129082078,-0.007839205,0.982466113,0.1295601,-0.034650693,0.052437584,-0.196065879,3
-0.046798625,-0.132891862,0.005810946,1.013814181,0.129861262,-0.716706724,1.082091238,-0.196065879,2
-0.078706691,-0.124371054,-0.008963606,1.595724285,0.21840279,0.109614056,-0.098403396,-0.196065879,2
-0.087253494,-0.121858508,-0.009026337,1.733267412,0.242119271,0.121517107,-0.098403396,-0.196065879,1
-0.070404082,-0.136305647,-0.012489675,1.564366735,0.195363923,0.098051092,-0.098403396,-0.196065879,3
-0.060419245,-0.112436462,-0.011812697,1.107412313,0.16765705,0.084145305,-0.098403396,-0.196065879,3
-0.038369396,-0.112436462,-0.012590216,0.703265029,0.10647104,-1.420983697,2.616734263,-0.196065879,2
-0.038369396,-0.109295779,-0.010336353,0.68362076,0.10647104,0.053436691,-0.098403396,-0.196065879,0
-0.047938199,-0.14101667,-0.010248721,1.101993545,0.133023459,-1.365997433,2.013370339,-0.196065879,3
-0.041489658,-0.132536828,-0.012056478,0.896403022,0.115129437,-0.429371891,0.731221999,-0.196065879,3
-0.090165739,-0.099559664,0.004498826,1.463362268,0.250200442,0.125572962,-0.098403396,-0.196065879,0
-0.088709617,-0.146983967,-0.012101411,2.125531521,0.246159856,0.123545035,-0.098403396,-0.196065879,1
-0.063955541,-0.137247852,-0.012013779,1.430904398,0.177469901,0.089070271,-0.098403396,-0.196065879,3
-0.043153797,-0.131908692,-0.012811407,0.927938763,0.11974725,0.014036811,-0.022982905,-0.196065879,3
-0.034417065,-0.108039506,-0.011712404,0.606154466,0.095503736,0.047932317,-0.098403396,-0.196065879,3
-0.034643171,-0.126992841,-0.009807311,0.71717272,0.096131156,-2.074007916,4.230076931,-0.196065879,3
-0.031920856,-0.116519349,-0.008546966,0.6063166,0.088577018,0.044455871,-0.098403396,-0.196065879,3
-0.020271879,-0.10395662,-0.011924409,0.343536625,-0.120738468,-0.231429977,0.80664249,0.420830437,3
-0.064995629,-0.105212892,-0.008372695,1.114756446,0.180356034,0.09051879,-0.098403396,-0.196065879,1
-0.081012971,-0.117147485,-0.007483215,1.547085853,0.224802475,0.11282599,-0.098403396,-0.196065879,1
-0.031296803,-0.115577144,-0.011611366,0.58965614,0.086845338,-2.161256787,4.879348979,-0.196065879,3
-0.067907873,-0.11808969,-0.006574123,1.307251028,0.188437205,0.094574645,-0.098403396,-0.196065879,1
-0.037121292,-0.120288167,-0.00412017,0.727901934,0.103007681,-0.186044779,0.354119547,-0.196065879,2
-0.086213407,-0.133479033,0.004543014,1.875921865,0.239233138,0.120068588,-0.098403396,-0.196065879,2
-0.133225348,-0.166456197,-0.001148865,3.615045071,0.36968633,0.185541669,-0.098403396,-0.196065879,0
-0.107847221,-0.153265331,-0.008958565,2.694509821,0.299264696,0.150197793,-0.098403396,-0.196065879,1
-0.078100727,-0.130652419,-0.012188796,1.663410416,0.216721304,0.108770136,-0.098403396,-0.196065879,3
-0.103686872,-0.118717826,-0.003884829,2.006626733,0.287720165,0.144403715,-0.098403396,-0.196065879,1
-0.078308745,-0.130338351,-0.011201505,1.663831595,0.21729853,0.10905984,-0.098403396,-0.196065879,1
-0.06728382,-0.104270688,-0.007774412,1.143667462,0.186705525,0.021885681,-0.022982905,-0.196065879,2
-0.041489658,-0.111494257,-0.009470208,0.75408315,0.115129437,0.05778225,-0.098403396,-0.196065879,3
-0.093249823,-0.091598718,0.00014644,1.392400899,0.258758452,0.129868137,-0.098403396,-0.196065879,2
-0.085381338,-0.110237984,-0.001605893,1.534338212,0.236924232,0.118909772,-0.098403396,-0.196065879,1
-0.049394321,-0.106469165,-0.008116749,0.857289986,0.137064045,0.068790998,-0.098403396,-0.196065879,2
-0.067075803,-0.086682867,-0.007374481,0.947820356,0.186128299,0.093415829,-0.098403396,-0.196065879,2
-0.093077983,-0.096418982,-0.008605305,1.462973263,0.258281613,0.129628817,-0.098403396,-0.196065879,0
-0.108471273,-0.117775622,-0.003343644,2.082557624,0.300996375,0.151066905,-0.098403396,-0.196065879,0
-0.079972884,-0.109609848,-0.008537285,1.428957186,0.221916343,0.111377471,-0.098403396,-0.196065879,2
-0.040241553,-0.109609848,-0.010811504,0.719036927,0.111666078,0.056044027,-0.098403396,-0.196065879,3
-0.09245393,-0.088567276,-0.004157159,1.334828752,0.256549934,0.128759705,-0.098403396,-0.196065879,2
-0.07789271,-0.089823549,-0.012388885,1.140548896,0.216144077,0.108480432,-0.098403396,-0.196065879,2
-0.046482077,-0.090137618,-0.013056926,0.682996503,0.128982874,0.064735143,-0.098403396,-0.196065879,3
-0.027760507,-0.097361187,-0.009813538,0.440595582,0.077032488,-0.435450523,1.108324453,-0.196065879,3
-0.033376978,-0.083856253,0.000864444,0.456256797,0.092617603,0.046483798,-0.098403396,-0.196065879,3
-0.0527226,-0.056532317,-0.010058313,0.485870452,0.146299669,0.07342626,-0.098403396,-0.196065879,3
-0.057298983,-0.06312775,0.010326249,0.589649739,0.158998652,0.079799746,-0.098403396,-0.196065879,3
-0.125112668,-0.088567276,0.02771468,1.806348156,0.347174496,0.174243217,-0.098403396,-0.196065879,0
-0.093702035,-0.094534573,-0.010700784,1.443997939,0.260013293,0.130497928,-0.098403396,-0.196065879,1
-0.075604518,-0.064384023,-0.010771287,0.793510617,0.209794586,0.105293689,-0.098403396,-0.196065879,2
-0.084133233,-0.029659001,-0.007228272,0.406771934,0.233460873,0.117171549,-0.098403396,-0.196065879,0
-0.051474495,-0.050879089,-0.01116104,0.426931605,0.14283631,0.071688037,-0.098403396,-0.196065879,3
-0.035511418,-0.04801151,-0.005761309,0.277933091,0.098540449,0.049456412,-0.098403396,-0.196065879,3
-0.021936019,-0.03831636,-0.012966811,0.13701526,0.060870145,0.030550084,-0.098403396,-0.196065879,3
-0.019647827,-0.02952245,-0.001590005,0.094557025,0.054520653,0.027363341,-0.098403396,-0.196065879,3
-0.071444169,-0.043341452,0.016195627,0.504774175,0.198250055,0.099499611,-0.098403396,-0.196065879,1
-0.087669529,-0.058102658,8.49E-05,0.830369831,0.243273724,0.122096515,-0.098403396,-0.196065879,1
-0.045441989,-0.051507226,-0.001210431,0.381550807,0.126096741,0.063286624,-0.098403396,-0.196065879,2
-0.003214449,-0.058102658,-0.01033685,0.030445946,-0.077145888,0.004476733,-0.098403396,1.695749491,2
-0.071236152,-0.067838773,-0.008816069,0.787780672,0.197672829,0.099209907,-0.098403396,-0.196065879,0
-0.030953123,-0.071279869,-0.005060855,0.359665054,0.08589166,0.043108118,-0.098403396,-0.196065879,2
-0.01611153,-0.058102658,-0.013089695,0.15260181,0.044707803,0.022438374,-0.098403396,-0.196065879,3
-0.00989814,-0.029003554,-0.006532999,0.046798475,0.027466298,0.013785045,-0.098403396,-0.196065879,3
0.001153917,-0.030778723,-0.01220096,-0.005789646,-0.003201998,-0.001607049,-0.098403396,-0.196065879,3
-0.066867786,-0.034861609,0.003290096,0.380006704,0.185551072,0.093126125,-0.098403396,-0.196065879,1
-0.015695496,-0.079773366,-0.007452183,0.204107909,-0.02953202,-0.162430952,0.731221999,0.13294549,1
-0.029632664,-0.085426594,-0.007019235,0.412658383,0.082227526,-1.382098453,3.295518678,-0.196065879,1
-0.021936019,-0.065640296,-0.004810306,0.23472277,0.060870145,0.030550084,-0.098403396,-0.196065879,3
-0.043985867,-0.049622816,-0.001315689,0.355812705,0.122056156,0.061258697,-0.098403396,-0.196065879,1
-0.043569832,-0.06312775,0.016882535,0.448366424,0.120901702,0.060679289,-0.098403396,-0.196065879,1
-0.085381338,-0.060929272,-0.008283325,0.848039009,0.236924232,0.118909772,-0.098403396,-0.196065879,0
-0.04484507,-0.058498657,-0.008756371,0.427649025,0.124440352,0.0624553,-0.098403396,-0.196065879,2
-0.020479897,-0.040514838,-0.005761848,0.135259802,0.056829559,0.028522156,-0.098403396,-0.196065879,3
-0.032752926,-0.012876834,-0.003499297,0.068752115,0.090885924,0.045614686,-0.098403396,-0.196065879,2
-0.083509181,-0.033605337,-0.008338684,0.457477096,0.231729193,0.116302437,-0.098403396,-0.196065879,0
-0.040241553,-0.053391635,-0.010403629,0.350247335,0.111666078,0.056044027,-0.098403396,-0.196065879,2
-0.029840681,-0.05244943,-0.001612596,0.255138734,0.082804753,0.041558832,-0.098403396,-0.196065879,2
0.001361934,-0.055590113,0.017336832,-0.01234186,-0.003779225,-0.001896753,-0.098403396,-0.196065879,3
-0.027344472,-0.016645652,-0.008738367,0.074198862,0.075878034,0.038082385,-0.098403396,-0.196065879,2
-0.033340801,-0.020482747,-0.006093402,0.111324591,0.092517216,0.046433415,-0.098403396,-0.196065879,2
-0.017151618,-0.011934629,0.000448377,0.033368823,0.047593935,0.023886894,-0.098403396,-0.196065879,2
-0.014655408,-0.031406859,0.006154902,0.075032482,-0.266422908,0.020410447,-0.098403396,1.28448528,2
-0.013615321,-0.029836518,0.0167882,0.066222094,-0.509036417,0.018961928,-0.098403396,2.641657176,1
-0.056258896,-0.035803814,-0.008737374,0.328357837,0.15611252,0.078351227,-0.098403396,-0.196065879,0
-0.020895932,-0.027952108,0.019538811,0.095214523,0.057984012,0.029101564,-0.098403396,-0.196065879,2
