TEMP,DEWP,Is,Ir,Iws
0.075690407,-0.009845811,-0.178119178,-0.193523709,0.021539626
0.065640223,-0.004819491,-0.178119178,-0.193523709,0.027156097
0.078202952,-0.008436991,-0.178119178,-0.193523709,0.053574311
0.052763426,-0.009370412,-0.178119178,1.2272376,0.061686992
0.043969516,-0.008051956,-0.178119178,2.932151171,0.053366294
0.041771038,0.02445317,-0.178119178,-0.071744169,0.056278538
0.049936812,-0.000931894,-0.178119178,-0.193523709,-0.00966299
0.058416654,0.011683929,-0.178119178,-0.193523709,-0.019439809
0.076004475,0.035565342,-0.178119178,-0.193523709,-0.013615321
0.071921588,0.010434486,-0.178119178,-0.193523709,0.023203765
0.077574816,-0.010613152,-0.178119178,-0.193523709,0.047749823
0.094220432,-0.006977479,-0.178119178,-0.193523709,0.075374539
0.087939067,-0.007505557,-0.178119178,-0.193523709,0.072295881
0.084798385,0.000674533,-0.178119178,-0.193523709,0.060958931
0.079145157,-0.007595424,-0.178119178,-0.193523709,-0.002590397
0.066810841,-0.011947564,-0.178119178,-0.193523709,0.002099451
0.069409042,-0.009905391,-0.178119178,-0.193523709,0.020291521
0.086682795,-0.002609568,-0.178119178,-0.193523709,0.036724899
0.088567204,0.002981521,-0.178119178,-0.193523709,0.054614399
0.10004497,-0.007866603,-0.178119178,-0.193523709,0.05633527
0.077574816,-0.001378744,-0.178119178,0.212408094,0.056694573
0.063441746,-0.008717514,-0.178119178,-0.193523709,0.021955661
0.053077494,-0.010403132,-0.178119178,-0.071744169,0.039429126
0.047738334,-0.010247728,-0.178119178,0.050035372,0.060854922
0.071921588,-0.000712193,-0.178119178,-0.193523709,0.063975183
0.065954292,-0.005350994,-0.178119178,0.334187634,0.083320805
0.088253136,-0.006109647,-0.178119178,-0.193523709,0.069799672
0.109295707,-0.007307205,-0.178119178,-0.193523709,0.052534224
0.093906364,-0.006507095,-0.178119178,-0.193523709,0.067927515
0.101444001,-0.010082393,-0.178119178,-0.193523709,0.066263375
0.107725366,-0.005044157,-0.178119178,-0.071744169,0.067095445
0.090451613,-0.004199858,-0.178119178,-0.031150988,0.083528823
0.082913976,-0.009448859,-0.178119178,-0.071744169,0.022995748
0.092964159,-0.010503674,-0.178119178,-0.193523709,0.022163678
0.088881272,-0.010401891,-0.178119178,-0.193523709,0.036516881
0.073805997,-0.009692392,-0.178119178,0.009442192,0.058358713
0.070665315,-0.008150014,-0.178119178,-0.193523709,0.056278538
0.081238945,-0.010515507,-0.178119178,-0.193523709,0.051771494
0.09987366,-0.005740747,-0.178119178,-0.112337349,0.053574311
0.1212303,-0.009048928,-0.178119178,-0.193523709,0.060022852
0.114948935,-0.008882849,-0.178119178,-0.193523709,0.072503898
0.097169942,-0.002907166,-0.178119178,0.230057302,0.084089565
0.101430346,-0.006313589,-0.178119178,-0.193523709,0.084523689
0.100774899,-0.009417191,-0.178119178,-0.066449406,0.086477244
0.086027348,-0.001473878,-0.178119178,-0.066449406,0.090384354
0.087310931,-0.010835088,-0.178119178,-0.071744169,0.094345729
0.081111497,-0.007146674,-0.178119178,0.738354516,0.097981512
0.082599908,-0.005454018,-0.178119178,1.024271699,0.094553747
0.08919534,-0.004298414,-0.178119178,-0.152930529,0.094345729
0.090137545,-0.007538823,-0.178119178,-0.193523709,0.084776927
0.069409042,-0.007493145,-0.178119178,2.039101206,0.090601416
0.073246136,-0.011962553,-0.178119178,2.813901472,0.094074402
0.112750457,-0.009881807,-0.178119178,-0.193523709,0.088729259
0.119231684,-0.005068508,-0.178119178,-0.193523709,0.106713312
0.127975939,-0.010029829,-0.178119178,-0.193523709,0.065422261
0.125681875,-0.009657842,-0.178119178,-0.193523709,0.07432179
0.114211557,-0.005257987,-0.178119178,-0.193523709,0.081267763
0.090137545,-0.007860555,-0.178119178,0.131221732,0.094761764
0.084170249,-0.012467829,-0.178119178,-0.031150988,0.099338148
0.108353502,-0.004699338,-0.178119178,0.050035372,0.10807488
0.108353502,-0.009715728,-0.178119178,-0.152930529,0.107866863
0.097047046,-0.005863879,-0.178119178,1.714355763,0.10890695
0.107097229,-0.008005781,-0.178119178,0.009442192,0.107866863
0.094848568,-0.012377714,-0.178119178,-0.193523709,0.101002287
0.105526888,-0.012249527,-0.178119178,-0.14924024,0.09491305
0.105526888,-0.011691551,-0.178119178,-0.193523709,0.090185381
0.103328411,-0.010824165,-0.178119178,-0.193523709,0.081032613
0.112122321,-0.010957227,-0.178119178,-0.193523709,0.078328387
0.11934589,-0.006074643,-0.178119178,-0.193523709,0.08290477
0.112572941,0.005604489,-0.178119178,-0.193523709,0.094074402
0.107001643,0.013725246,-0.178119178,-0.193523709,0.097764451
0.109923843,-0.005179453,-0.178119178,-0.193523709,0.105162636
0.121544368,-0.005472389,-0.178119178,-0.193523709,0.111819194
0.099559592,0.004153758,-0.178119178,4.474692021,0.112443247
0.114320799,-0.003333714,-0.178119178,3.216303433,0.091225468
0.110237912,-0.008992327,-0.178119178,-0.193523709,0.091641503
0.107097229,-0.010315748,-0.178119178,-0.193523709,0.099546165
0.103642479,-0.005970875,-0.178119178,0.131221732,0.110779107
0.096732978,-0.004643978,-0.178119178,-0.112337349,0.111611177
0.104052133,-0.012613271,-0.178119178,-0.066449406,0.114044076
0.109766809,-0.002831007,-0.178119178,0.050035372,0.116811613
0.09901711,-0.012225695,-0.178119178,1.754948943,0.105124815
0.061775819,-0.010423316,-0.178119178,9.675913855,0.091686724
0.064069882,-0.006151849,-0.178119178,6.747910116,0.09101745
0.096104841,-0.011023509,-0.178119178,-0.193523709,0.093721677
0.104379856,-0.007723823,-0.178119178,-0.193523709,0.106663979
0.115263003,-0.006772723,-0.178119178,-0.193523709,0.101210305
0.11400673,-0.008858768,-0.178119178,-0.193523709,0.105786689
0.119031822,-0.007583508,-0.178119178,-0.193523709,0.10973902
0.117147413,-0.009417579,-0.178119178,-0.193523709,0.112027212
0.116833344,-0.011857382,-0.178119178,-0.071744169,0.114315404
0.113378594,-0.010338339,-0.178119178,-0.193523709,0.097465991
0.111808253,-0.009325727,-0.178119178,-0.193523709,0.099546165
0.096437384,-0.012730404,-0.178119178,0.150324405,0.099705238
0.102337888,-0.010661656,-0.178119178,-0.193523709,0.067943516
0.068658009,-0.002213706,-0.178119178,-0.151165608,0.074104728
0.088253136,-0.010370612,-0.178119178,-0.193523709,0.080408561
0.095248292,-0.0067205,-0.178119178,-0.193523709,0.089693703
0.094548155,0.005165151,-0.178119178,-0.193523709,0.096679142
0.086682795,0.021866539,-0.178119178,0.692145678,0.10330939
0.090794233,-0.009924281,-0.178119178,-0.193523709,0.045215793
0.068780906,-0.009726899,-0.178119178,-0.193523709,0.034644725
0.072549724,-0.008971226,-0.178119178,-0.193523709,0.064807253
0.079459225,-0.009209049,-0.178119178,-0.193523709,0.065223288
0.081657703,-0.007807926,-0.178119178,-0.193523709,0.073127951
0.090451613,-0.004699586,-0.178119178,-0.193523709,0.083528823
0.096104841,-0.008302688,-0.178119178,0.050035372,0.099338148
0.109923843,-0.011989699,-0.178119178,-0.193523709,0.096841939
0.119031822,-0.010369122,-0.178119178,-0.193523709,0.094969782
0.114320799,-0.011004394,-0.178119178,-0.193523709,0.103290479
0.114948935,-0.007354373,-0.178119178,-0.193523709,0.105994706
0.096104841,-0.011599946,-0.178119178,0.577746716,0.104954619
0.063755814,-0.002845406,-0.178119178,3.946980678,0.082280718
0.064698019,0.004961564,-0.178119178,-0.193523709,0.036516881
0.055275972,-0.004023104,-0.178119178,-0.193523709,0.03173248
0.056532245,-0.006353925,-0.178119178,-0.193523709,0.04878991
0.04491172,-0.010891937,-0.178119178,0.415373995,0.063975183
0.062185473,-0.010547117,-0.178119178,1.024271699,0.079160456
0.074120065,-0.010780473,-0.178119178,-0.193523709,0.077496317
0.073491929,-0.010958716,-0.178119178,-0.193523709,0.08290477
0.077260748,-0.011746414,-0.178119178,-0.193523709,0.086025032
0.069094974,-0.007461865,-0.178119178,0.131221732,0.08290477
0.056532245,0.000439688,-0.178119178,-0.193523709,0.037973004
0.043027311,-0.012145352,-0.178119178,-0.193523709,0.033812655
0.04244014,-0.008223518,-0.178119178,-0.193523709,0.031777702
0.047738334,-0.008572536,-0.178119178,-0.193523709,0.038597056
0.051288671,-0.01156,-0.178119178,-0.193523709,0.044367279
0.057788518,-0.008727941,-0.178119178,-0.193523709,0.039429126
0.067524633,-0.008205871,-0.178119178,-0.193523709,0.031108428
0.05904479,-0.011712404,-0.178119178,-0.193523709,0.040885248
0.057788518,-0.012035873,-0.178119178,-0.193523709,0.064391218
0.068780906,-0.007230248,-0.178119178,-0.193523709,0.065639323
0.067524633,-0.012333774,-0.178119178,-0.193523709,0.069799672
0.064069882,-0.012013283,-0.178119178,-0.193523709,0.06584734
0.060301063,-0.012077828,-0.178119178,-0.193523709,0.066055358
0.047738334,-0.006030455,-0.178119178,0.983678518,0.070215707
0.050633224,-0.010608532,-0.178119178,-0.193523709,0.050662067
0.022074473,-0.008391526,-0.178119178,-0.054347091,0.04234137
0.048994607,0.076593887,-0.178119178,-0.193523709,-0.029424647
0.033919332,0.00134878,-0.178119178,-0.193523709,0.001153917
0.032663059,-0.010546124,-0.178119178,-0.193523709,0.01633919
0.030464582,-0.011334567,-0.178119178,-0.193523709,0.031316446
0.030150514,-0.012290578,-0.178119178,-0.193523709,0.049205945
0.04145697,-0.007771746,-0.178119178,-0.193523709,0.025265851
0.04145697,-0.0099821,-0.178119178,-0.193523709,0.012386859
0.033919332,-0.010580631,-0.178119178,-0.193523709,0.030692393
0.034861537,-0.010003201,-0.178119178,-0.193523709,0.027780149
0.0273239,-0.012401794,-0.178119178,-0.193523709,0.046085684
0.029522377,-0.011879724,-0.178119178,-0.193523709,0.053782329
0.043341379,0.014541536,-0.178119178,0.050035372,0.023203765
0.022926944,0.005866684,-0.178119178,-0.193523709,-0.013615321
0.001256237,-0.008906184,-0.178119178,-0.193523709,0.014883068
-0.011306492,-0.007558683,-0.178119178,-0.193523709,0.020707556
-0.011306492,0.005167612,-0.178119178,-0.193523709,0.020915574
0.01130642,0.017893906,-0.178119178,-0.193523709,0.025699975
0.010992352,0.0306202,-0.178119178,-0.193523709,0.025699975
-0.000163898,0.011166414,-0.178119178,1.839665146,0.007032671
-0.015075311,-0.004069279,-0.178119178,-0.193523709,-0.035873187
-0.01350497,-0.012123754,-0.178119178,-0.193523709,-0.005294624
-0.016645652,-0.012945462,-0.178119178,-0.193523709,0.01633919
-0.001147068,-0.00988865,-0.178119178,-0.193523709,0.021575803
-0.012562765,-0.010669257,-0.178119178,2.039101206,0.025699975
-0.005653264,-0.000612892,-0.178119178,-0.193523709,0.001361934
-0.017273789,-0.012558688,-0.178119178,-0.193523709,0.008018492
0.007537601,-0.010514597,-0.178119178,-0.193523709,0.00739444
-0.002512582,-0.012300756,-0.178119178,-0.193523709,0.028820236
0.003768782,-0.012158013,-0.178119178,-0.112337349,0.04962198
0.020728467,0.000594596,-0.178119178,-0.193523709,0.007602458
-0.011934629,0.001856203,-0.178119178,-0.193523709,-0.017983687
-0.01350497,-0.010293158,-0.178119178,-0.193523709,-0.004670571
-0.034574852,-0.000987394,-0.178119178,-0.193523709,-0.049186303
-0.036117882,-0.00934087,-0.178119178,-0.193523709,-0.045233972
-0.038630428,-0.011567674,-0.178119178,-0.193523709,-0.017359635
-0.034547541,-0.012011793,-0.178119178,-0.193523709,0.011762806
-0.034861609,-0.005331383,-0.178119178,3.175710252,0.023203765
-0.067838773,0.085922134,-0.178119178,16.93679836,-0.004046519
-0.040828906,0.20354155,-0.178119178,-0.193523709,-0.025680333
-0.047738407,0.009927808,-0.178119178,-0.193523709,-0.015279461
-0.035803814,0.006913803,-0.178119178,-0.193523709,-0.028176542
-0.045539929,0.014881639,-0.178119178,-0.193523709,-0.021728001
-0.038002292,-0.01274711,-0.178119178,-0.193523709,0.003442109
-0.049936884,-0.007374481,-0.178119178,2.485626188,0.004690213
-0.063755886,0.088662319,-0.178119178,-0.193523709,-0.065411663
-0.054961976,0.066934972,-0.178119178,-0.193523709,-0.072276239
-0.069095046,0.097661634,-0.178119178,-0.193523709,-0.093702035
-0.08259998,0.018603404,-0.178119178,-0.193523709,-0.071652187
-0.083542185,-0.012967804,-0.041601168,0.050035372,-0.034417065
-0.066896569,-0.006167241,0.23143485,-0.193523709,-0.017359635
-0.068780978,-0.007185314,-0.178119178,-0.193523709,-0.030880769
-0.06312775,-0.00697604,-0.178119178,-0.193523709,-0.031088786
-0.056532317,0.003376636,-0.178119178,-0.193523709,-0.062915454
-0.067838773,-0.012990892,-0.178119178,-0.193523709,-0.02672042
-0.076318616,-0.013069835,-0.178119178,-0.193523709,-0.021728001
-0.068780978,-0.001812437,-0.178119178,-0.193523709,-0.040449571
-0.086996935,-0.006052797,-0.178119178,-0.193523709,-0.079348832
-0.097361187,-0.012290578,-0.178119178,-0.193523709,-0.045441989
-0.078203025,-0.003932741,-0.178119178,-0.193523709,-0.057923036
-0.074348551,0.008435576,-0.178119178,-0.193523709,-0.086629442
-0.0932783,-0.011648603,-0.178119178,-0.193523709,-0.050850443
-0.07914523,0.044244166,-0.178119178,-0.193523709,-0.091413843
-0.108039506,-0.012999829,-0.178119178,-0.193523709,-0.071028134
-0.119345963,0.003779645,-0.178119178,-0.193523709,-0.106183081
-0.131908692,-0.006085566,-0.178119178,-0.193523709,-0.070404082
-0.130338351,-0.012589719,0.23143485,-0.193523709,-0.038993449
-0.107725438,0.011559307,-0.178119178,-0.193523709,-0.080596936
-0.121858508,-0.012812896,-0.178119178,-0.193523709,-0.073108309
-0.1268836,0.017650372,-0.178119178,-0.193523709,-0.108263256
-0.146669898,-0.012545531,-0.178119178,-0.193523709,-0.090789791
-0.130966487,-0.000939341,-0.178119178,-0.193523709,-0.10223075
-0.149496513,0.085045314,-0.178119178,-0.193523709,-0.140089924
-0.129614628,0.125683632,-0.178119178,-0.193523709,-0.121467841
-0.127197668,-0.011212676,-0.178119178,-0.193523709,-0.07789271
-0.134107169,-0.011001415,-0.178119178,-0.193523709,-0.063539506
-0.120288167,-0.002387384,4.736529161,-0.193523709,-0.033584995
-0.108039506,-0.002560166,0.640988878,-0.193523709,-0.030880769
-0.097989323,0.024387384,24.94119456,-0.193523709,-0.014863426
-0.085426594,-0.012679338,-0.178119178,-0.193523709,-0.010287042
-0.104584756,-0.005667265,4.736529161,0.090628553,-0.023808176
-0.117461553,0.026752959,-0.178119178,-0.193523709,-0.074148396
-0.139760397,0.003912955,-0.178119178,-0.193523709,-0.09245393
-0.141958875,-0.012126981,-0.178119178,-0.193523709,-0.061875367
-0.135513649,-0.009925175,1.958684448,-0.193523709,-0.049186303
-0.120766097,-0.000871861,0.676602271,-0.193523709,-0.062644127
-0.141330739,0.003623248,-0.178119178,-0.193523709,-0.103686872
-0.175878244,0.061852051,-0.178119178,-0.193523709,-0.135721558
-0.132593932,0.013053028,4.28974295,-0.193523709,-0.053724866
-0.128768009,0.020477445,-0.178119178,-0.193523709,-0.09495014
-0.131280555,0.020169366,-0.178119178,-0.193523709,-0.105975064
-0.153893468,-0.01133556,-0.178119178,-0.193523709,-0.088709617
-0.148554308,0.013605137,-0.178119178,-0.193523709,-0.111799552
-0.173365698,0.124668019,-0.178119178,-0.193523709,-0.146330447
-0.168654674,0.043244959,-0.178119178,-0.193523709,-0.131977244
-0.174621971,-0.006535892,-0.178119178,-0.193523709,-0.114503779
-0.151380922,-0.00889253,-0.178119178,-0.193523709,-0.114503779
-0.144785489,-0.007729479,-0.178119178,-0.193523709,-0.097030314
-0.147926171,-0.010412069,-0.178119178,-0.193523709,-0.088085564
-0.146669898,0.004222275,-0.178119178,-0.193523709,-0.097030314
-0.146669898,-0.010980562,-0.178119178,-0.193523709,-0.106391099
-0.156720082,-0.010091827,-0.178119178,-0.193523709,-0.074564431
-0.12342885,-0.011968846,-0.041601168,-0.193523709,-0.048146216
-0.148950307,-0.01220709,-0.178119178,-0.193523709,-0.05917114
-0.122404714,-0.011036213,-0.178119178,-0.193523709,-0.042023268
-0.129082078,-0.007839205,0.09491684,-0.193523709,-0.046690094
-0.132891862,0.005810946,1.958684448,-0.193523709,-0.046798625
-0.124371054,-0.008963606,-0.178119178,-0.193523709,-0.078706691
-0.121858508,-0.009026337,-0.178119178,-0.193523709,-0.087253494
-0.136305647,-0.012489675,-0.178119178,-0.193523709,-0.070404082
-0.112436462,-0.011812697,-0.178119178,-0.193523709,-0.060419245
-0.112436462,-0.012590216,4.736529161,-0.193523709,-0.038369396
-0.109295779,-0.010336353,-0.178119178,-0.193523709,-0.038369396
-0.14101667,-0.010248721,3.644385087,-0.193523709,-0.047938199
-0.132536828,-0.012056478,1.323578925,-0.193523709,-0.041489658
-0.099559664,0.004498826,-0.178119178,-0.193523709,-0.090165739
-0.146983967,-0.012101411,-0.178119178,-0.193523709,-0.088709617
-0.137247852,-0.012013779,-0.178119178,-0.193523709,-0.063955541
-0.131908692,-0.012811407,-0.041601168,-0.193523709,-0.043153797
-0.108039506,-0.011712404,-0.178119178,-0.193523709,-0.034417065
-0.126992841,-0.009807311,7.656827451,-0.193523709,-0.034643171
-0.116519349,-0.008546966,-0.178119178,-0.193523709,-0.031920856
-0.10395662,-0.011924409,1.460096935,0.415373995,-0.020271879
-0.105212892,-0.008372695,-0.178119178,-0.193523709,-0.064995629
-0.117147485,-0.007483215,-0.178119178,-0.193523709,-0.081012971
-0.115577144,-0.011611366,8.832069444,-0.193523709,-0.031296803
-0.11808969,-0.006574123,-0.178119178,-0.193523709,-0.067907873
-0.120288167,-0.00412017,0.640988878,-0.193523709,-0.037121292
-0.133479033,0.004543014,-0.178119178,-0.193523709,-0.086213407
-0.166456197,-0.001148865,-0.178119178,-0.193523709,-0.133225348
-0.153265331,-0.008958565,-0.178119178,-0.193523709,-0.107847221
-0.130652419,-0.012188796,-0.178119178,-0.193523709,-0.078100727
-0.118717826,-0.003884829,-0.178119178,-0.193523709,-0.103686872
-0.130338351,-0.011201505,-0.178119178,-0.193523709,-0.078308745
-0.104270688,-0.007774412,-0.041601168,-0.193523709,-0.06728382
-0.111494257,-0.009470208,-0.178119178,-0.193523709,-0.041489658
-0.091598718,0.00014644,-0.178119178,-0.193523709,-0.093249823
-0.110237984,-0.001605893,-0.178119178,-0.193523709,-0.085381338
-0.106469165,-0.008116749,-0.178119178,-0.193523709,-0.049394321
-0.086682867,-0.007374481,-0.178119178,-0.193523709,-0.067075803
-0.096418982,-0.008605305,-0.178119178,-0.193523709,-0.093077983
-0.117775622,-0.003343644,-0.178119178,-0.193523709,-0.108471273
-0.109609848,-0.008537285,-0.178119178,-0.193523709,-0.079972884
-0.109609848,-0.010811504,-0.178119178,-0.193523709,-0.040241553
-0.088567276,-0.004157159,-0.178119178,-0.193523709,-0.09245393
-0.089823549,-0.012388885,-0.178119178,-0.193523709,-0.07789271
-0.090137618,-0.013056926,-0.178119178,-0.193523709,-0.046482077
-0.097361187,-0.009813538,2.006168974,-0.193523709,-0.027760507
-0.083856253,0.000864444,-0.178119178,-0.193523709,-0.033376978
-0.056532317,-0.010058313,-0.178119178,-0.193523709,-0.0527226
-0.06312775,0.010326249,-0.178119178,-0.193523709,-0.057298983
-0.088567276,0.02771468,-0.178119178,-0.193523709,-0.125112668
-0.094534573,-0.010700784,-0.178119178,-0.193523709,-0.093702035
-0.064384023,-0.010771287,-0.178119178,-0.193523709,-0.075604518
-0.029659001,-0.007228272,-0.178119178,-0.193523709,-0.084133233
-0.050879089,-0.01116104,-0.178119178,-0.193523709,-0.051474495
-0.04801151,-0.005761309,-0.178119178,-0.193523709,-0.035511418
-0.03831636,-0.012966811,-0.178119178,-0.193523709,-0.021936019
-0.02952245,-0.001590005,-0.178119178,-0.193523709,-0.019647827
-0.043341452,0.016195627,-0.178119178,-0.193523709,-0.071444169
-0.058102658,8.49E-05,-0.178119178,-0.193523709,-0.087669529
-0.051507226,-0.001210431,-0.178119178,-0.193523709,-0.045441989
-0.058102658,-0.01033685,-0.178119178,1.673762583,-0.003214449
-0.067838773,-0.008816069,-0.178119178,-0.193523709,-0.071236152
-0.071279869,-0.005060855,-0.178119178,-0.193523709,-0.030953123
-0.058102658,-0.013089695,-0.178119178,-0.193523709,-0.01611153
-0.029003554,-0.006532999,-0.178119178,-0.193523709,-0.00989814
-0.030778723,-0.01220096,-0.178119178,-0.193523709,0.001153917
-0.034861609,0.003290096,-0.178119178,-0.193523709,-0.066867786
-0.079773366,-0.007452183,1.323578925,0.131221732,-0.015695496
-0.085426594,-0.007019235,5.965191246,-0.193523709,-0.029632664
-0.065640296,-0.004810306,-0.178119178,-0.193523709,-0.021936019
-0.049622816,-0.001315689,-0.178119178,-0.193523709,-0.043985867
-0.06312775,0.016882535,-0.178119178,-0.193523709,-0.043569832
-0.060929272,-0.008283325,-0.178119178,-0.193523709,-0.085381338
-0.058498657,-0.008756371,-0.178119178,-0.193523709,-0.04484507
-0.040514838,-0.005761848,-0.178119178,-0.193523709,-0.020479897
-0.012876834,-0.003499297,-0.178119178,-0.193523709,-0.032752926
-0.033605337,-0.008338684,-0.178119178,-0.193523709,-0.083509181
-0.053391635,-0.010403629,-0.178119178,-0.193523709,-0.040241553
-0.05244943,-0.001612596,-0.178119178,-0.193523709,-0.029840681
-0.055590113,0.017336832,-0.178119178,-0.193523709,0.001361934
-0.016645652,-0.008738367,-0.178119178,-0.193523709,-0.027344472
-0.020482747,-0.006093402,-0.178119178,-0.193523709,-0.033340801
-0.011934629,0.000448377,-0.178119178,-0.193523709,-0.017151618
-0.031406859,0.006154902,-0.178119178,1.26783078,-0.014655408
-0.029836518,0.0167882,-0.178119178,2.607405729,-0.013615321
-0.035803814,-0.008737374,-0.178119178,-0.193523709,-0.056258896
-0.027952108,0.019538811,-0.178119178,-0.193523709,-0.020895932
-0.022612949,0.044752831,-0.178119178,-0.193523709,-0.076852623
-0.02763804,0.093258918,-0.178119178,-0.193523709,-0.06894796
-0.028266177,0.066189973,-0.178119178,-0.193523709,-0.06978003
-0.015239173,0.107609124,-0.178119178,-0.193523709,-0.076319013
0.008479806,-0.011346731,-0.178119178,-0.193523709,-0.040033536
0.028580172,-0.000460715,-0.178119178,-0.193523709,-0.016527565
-0.005339196,-0.00400101,-0.178119178,-0.193523709,-0.061251315
-0.002130238,-0.001785507,-0.178119178,-0.193523709,-0.012937003
0.007194981,-0.006329709,-0.178119178,-0.193523709,-0.013785517
-0.008793947,0.002802533,-0.178119178,-0.193523709,-0.022560071
-0.015075311,-0.007274684,-0.178119178,-0.193523709,-0.085797372
-0.041142974,-0.000538169,-0.178119178,-0.193523709,-0.019855844
-0.025125494,-0.003157456,-0.178119178,-0.193523709,-0.012367217
-0.006281401,-0.002158249,-0.178119178,-0.193523709,0.002194004
-0.00282665,-0.001381227,-0.178119178,-0.193523709,0.019251434
-0.005339196,-0.008538774,-0.178119178,-0.152930529,0.027364114
0.019786262,-0.004034027,-0.178119178,-0.193523709,-0.007790833
0.032663059,0.037308058,-0.178119178,-0.193523709,-0.055010791
0.029836445,-0.00639861,-0.178119178,-0.193523709,-0.016735583
0.039258492,-0.001028463,-0.178119178,-0.193523709,-0.003214449
0.02543949,-0.006787121,-0.178119178,-0.193523709,0.005938318
0.065640223,0.006711975,-0.178119178,-0.193523709,-0.055426826
0.061871405,-0.007294793,-0.178119178,-0.193523709,-0.058131053
0.035175605,-0.008062382,-0.178119178,-0.193523709,-0.013199286
0.043969516,0.003856851,-0.178119178,-0.193523709,0.008850562
0.035803742,-0.008318576,-0.178119178,0.050035372,0.02528394
0.048052403,0.004464319,-0.178119178,-0.193523709,0.019251434
0.059672927,-0.004980357,-0.178119178,-0.193523709,0.045877666
0.076632611,-0.009884041,-0.178119178,-0.193523709,0.054822416
0.077574816,-0.006242212,-0.178119178,-0.193523709,0.056486556
0.061243268,0.001105495,-0.178119178,-0.112337349,0.045877666
0.038002219,-0.002787067,-0.178119178,-0.193523709,0.04878991
0.066896496,-0.009428006,-0.178119178,-0.193523709,0.004066161
0.077888884,-0.003490856,-0.178119178,-0.193523709,-0.015279461
0.070665315,-0.009692889,-0.178119178,-0.193523709,-0.033376978
0.05904479,-0.010092075,-0.178119178,-0.193523709,0.021539626
0.090451613,-0.002234711,-0.178119178,-0.193523709,-0.003006432
0.06972311,-0.007506054,-0.178119178,-0.193523709,0.022787731
0.062185473,-0.003601079,-0.178119178,-0.193523709,0.036932916
0.050879017,-0.008743208,-0.178119178,-0.193523709,0.04878991
0.071136417,0.009650264,-0.178119178,-0.193523709,0.058774747
0.058730722,0.005843845,-0.178119178,-0.193523709,0.001985987
0.068466837,0.005555875,-0.178119178,-0.193523709,-0.022976106
0.078202952,0.000484373,-0.178119178,-0.193523709,0.036932916
0.078517021,-0.002604355,-0.178119178,-0.193523709,0.027156097
0.074748202,-0.009792934,-0.178119178,-0.193523709,0.0415093
0.081029566,-0.010181942,-0.178119178,-0.193523709,0.061478974
0.087310931,-0.007686035,-0.178119178,-0.193523709,0.054614399
0.062499541,-0.005688366,-0.178119178,0.212408094,0.075000108
0.054647835,-0.011479048,-0.178119178,-0.031150988,0.06834355
0.060464925,-0.006972078,-0.178119178,0.187699201,0.069763495
0.097675182,0.023874747,-0.178119178,-0.193523709,-0.014447391
0.101129933,-0.000526998,-0.178119178,-0.193523709,0.018003329
0.095790773,0.008740179,-0.178119178,-0.193523709,0.056278538
0.0945345,-0.01151281,-0.178119178,-0.193523709,0.027988167
0.07160752,-0.002644323,-0.178119178,-0.193523709,0.068551567
0.101129933,-0.011912493,-0.178119178,-0.193523709,0.05128612
0.063755814,-0.005828627,-0.178119178,-0.031150988,0.070423724
0.047424266,-0.010612407,-0.178119178,1.551983042,0.077704334
0.050879017,-0.011257361,-0.178119178,2.039101206,0.081032613
0.0609292,-0.012078324,-0.178119178,0.415373995,0.084776927
0.059986995,-0.012512265,-0.178119178,0.009442192,0.08456891
0.046167993,0.000106288,-0.178119178,3.622235236,0.075208125
0.059358859,-0.010582369,-0.178119178,-0.031150988,0.063975183
0.064698019,-0.009559579,-0.178119178,-0.112337349,0.065639323
0.065326155,-0.006231537,-0.178119178,-0.193523709,0.060646904
0.086368726,-0.00756191,-0.178119178,-0.193523709,0.06667941
0.100501796,0.016644214,-0.178119178,-0.193523709,0.055446468
0.096104841,-0.008047487,-0.178119178,-0.193523709,0.066055358
0.076318543,-0.009003002,-0.178119178,0.293594454,0.083320805
0.099559592,-0.007228758,-0.178119178,-0.193523709,0.071671829
0.116519276,-0.006197527,-0.178119178,-0.193523709,0.070423724
0.125313186,-0.012267243,-0.178119178,-0.193523709,0.062103026
0.109980947,-0.011461987,-0.178119178,-0.193523709,0.07562416
0.105526888,-0.003766662,-0.178119178,-0.193523709,0.074584073
0.06972311,-0.007151304,-0.178119178,1.308423961,0.082072701
0.098931455,-0.009561316,-0.178119178,-0.193523709,0.075000108
0.093592296,-0.004456797,-0.178119178,0.050035372,0.089353311
0.073805997,-0.012179114,-0.178119178,0.090628553,0.092265555
0.099245524,-0.005497462,-0.178119178,-0.193523709,0.095385817
0.114948935,-0.01192292,-0.178119178,-0.193523709,0.081864683
0.097361114,-0.00463231,-0.178119178,-0.031150988,0.099546165
0.080087362,-0.012866022,-0.178119178,-0.152930529,0.095177799
0.095790773,-0.009671291,-0.178119178,-0.193523709,0.102666427
0.093278227,-0.012711362,-0.178119178,0.253001273,0.10245841
0.122172504,0.007440093,-0.178119178,0.537153535,0.077288299
0.132536756,-0.008384362,-0.178119178,-0.193523709,0.082488735
0.118089617,-0.010025544,-0.178119178,-0.071744169,0.081656666
0.124999118,-0.005730569,-0.178119178,-0.193523709,0.07479209
0.129082005,-0.001488222,-0.178119178,-0.152930529,0.087065119
0.112122321,-0.006055776,-0.178119178,0.050035372,0.102250392
