DEWP,TEMP,Iws,Is,Ir
-0.176817624,-0.194121876,0.071484931,0.029251951,-0.02236893
-0.177081227,-0.193642182,0.082147119,0.05037498,-0.010085924
-0.176974119,-0.193539465,0.038549909,0.019706479,-0.005483286
-0.177011875,-0.193303761,0.012305367,-0.00089323,-0.008603943
-0.177132082,-0.192927672,-0.015552919,0.001200206,0.001021785
-0.176764649,-0.193632084,-0.051535258,0.006910725,-0.002113895
-0.176920204,-0.193404445,-0.01729866,0.010470401,0.000808173
-0.176658926,-0.194403643,0.009008648,0.028006349,-0.039584458
-0.176612824,-0.194394634,0.01356675,0.015879338,-0.033469623
-0.176735303,-0.194021441,0.010778053,0.010073556,-0.022071181
-0.177144783,-0.193178828,0.028504684,0.011526239,-0.012858478
-0.177096629,-0.193132925,0.005990648,0.012329106,-0.001050369
-0.176906834,-0.193548209,-0.035013817,0.016629064,-0.016161204
-0.181549548,0.212153072,-0.022411529,0.010023527,-0.002307777
-0.176337469,-0.194746751,-0.033123618,0.016493941,-0.022041095
-0.17766934,-0.072995944,-0.047816062,0.005193878,-0.009473771
-0.17935479,0.04944649,-0.027260994,-0.011651993,0.00810874
-0.176827756,-0.193494687,-0.016007731,0.001892653,0.007676656
-0.183277761,0.334750294,0.006101173,-0.017032733,0.019512987
-0.177269857,-0.192676456,0.013846568,-0.004023267,0.003667492
-0.177394194,-0.192682897,0.018218794,0.012174242,-0.016938649
-0.17747454,-0.19232443,0.034182211,-0.005041437,0.001771215
-0.177612208,-0.192111146,0.043120156,-0.005435863,-0.004020938
-0.17907647,-0.070320579,0.039919152,0.001831793,-0.003909449
-0.179566775,-0.0294909,0.048937656,-0.015169751,0.015443778
-0.178771839,-0.071147172,0.068320938,0.003645222,-0.020783774
-0.17760519,-0.192442304,0.0896664,0.003000907,-0.023756974
-0.177634659,-0.192247677,0.086249604,-0.005224393,-0.013132388
-0.179780005,0.010457508,0.056449701,-0.015635487,0.003946678
-0.177132337,-0.192965499,0.029045872,-0.009774103,0.003138356
-0.177046941,-0.193221449,0.00887562,-0.000496456,-0.007967295
-0.178247561,-0.111655299,0.016523178,0.009244513,-0.011620034
-0.17760047,-0.192283468,0.023002656,0.011419527,-0.018128559
-0.177582497,-0.192184816,0.017892647,0.003548728,-0.007843527
-0.182531143,0.231419643,0.027634137,-0.006344677,0.010342583
-0.177497371,-0.192182459,0.013934625,-0.005700137,0.007021301
-0.178910309,-0.065277715,0.002657667,-0.006683061,0.004858975
-0.178811643,-0.065359215,0.00620589,-0.009817926,0.019337824
-0.178862137,-0.070412918,0.013931817,-0.020036481,0.016073714
-0.188351093,0.739484417,0.016194018,-0.01990792,0.020156901
-0.191514614,1.024915083,-0.006739094,-0.010702488,0.014834594
-0.177487652,-0.152398399,-0.040195508,-0.00330527,0.014320338
-0.176867258,-0.193342835,-0.051854198,0.001681564,0.004762196
-0.20312521,2.038912601,-0.025922707,-0.009315349,0.010471394
-0.212564697,2.81417166,0.008768011,-0.017664086,0.008192106
-0.17754578,-0.192112829,0.002116183,-0.003089283,0.001175037
-0.177846784,-0.19141434,0.01764345,-0.008680901,0.014346593
-0.17786188,-0.191768135,0.04290667,0.006886875,-0.016321915
-0.177981104,-0.191453294,0.053224748,-0.00041808,-0.008384897
-0.177671292,-0.191936291,0.02313798,0.000549483,0.000891297
-0.181226598,0.132452419,0.008294174,-0.014955328,0.015527497
-0.179316102,-0.0298188,0.010436556,-0.024358723,0.019050791
-0.180508253,0.051761078,0.004909967,-0.010612512,0.017916628
-0.178099362,-0.151203546,0.001023606,-0.014159447,0.015066943
-0.199967774,1.715534504,0.007574091,-0.012714213,0.015655476
-0.180299204,0.011699469,0.039671318,-0.0208545,0.019911895
-0.177941161,-0.191159485,0.062787782,-0.031562025,0.021426208
-0.178331984,-0.147240879,0.038739964,-0.018603254,0.010285315
-0.177485027,-0.192183028,0.001755474,-0.008355329,0.004106878
-0.177420718,-0.192370681,0.004212791,-0.004588219,9.03E-05
-0.177408691,-0.192460135,-0.005738016,0.002619099,-0.006617957
-0.177315781,-0.192636497,-0.029258416,0.012125349,-0.00616968
-0.177194938,-0.192739926,-0.043713831,0.015472941,0.009946951
-0.177236082,-0.192598742,-0.033563644,0.01531761,0.020994927
-0.177413316,-0.19221863,-0.024168603,-0.003567431,0.013201201
-0.177581878,-0.191896707,-0.022801472,-0.002229665,0.012208189
-0.232435236,4.475253389,0.010490682,0.001701261,0.011345763
-0.217893208,3.217406703,0.03842287,0.00378359,-0.005088486
-0.177428425,-0.192303016,-0.01187281,-0.002114615,0.003292665
-0.177238036,-0.192591519,-0.038835328,-0.00296442,0.006120578
-0.181104812,0.132280789,-0.036624714,-0.006298374,0.016351046
-0.1783852,-0.110899277,-0.011125014,-0.014697689,0.024446685
-0.178894161,-0.065101804,-0.027115864,-0.01538335,0.015806026
-0.180474004,0.051759892,-0.008172309,-0.010237078,0.022700301
-0.200266711,1.755729524,-0.014973509,-0.010104835,0.005845484
-0.293030364,9.674160272,0.012285294,-0.001349551,-0.017106786
-0.258587179,6.746811333,0.002524305,-0.003136264,-0.00389854
-0.17718767,-0.192681678,-0.026989994,-0.007917125,0.00805456
-0.177267495,-0.192461702,-0.037410924,-0.00603395,0.013642948
-0.177337852,-0.192424273,-0.03706573,0.00220527,0.006001495
-0.177145444,-0.192753624,-0.063892229,0.003245814,0.005408848
-0.177294542,-0.192457668,-0.054410745,0.002544465,0.007457563
-0.177416285,-0.192194937,-0.039058765,-0.003998708,0.010117839
-0.178946941,-0.070234349,-0.02833961,-0.009008764,0.010687699
-0.177363021,-0.192398292,-0.029034542,-0.001151152,0.002989753
-0.177364202,-0.192370715,-0.028565253,-0.00220834,0.00570187
-0.181342036,0.151346034,-0.017994389,-0.012931936,0.009996177
-0.177101935,-0.193088919,-0.023546706,0.007336892,-0.010461356
-0.177499582,-0.150712309,0.001089326,-0.00916978,0.016119376
-0.177154923,-0.192814015,-0.010219336,-0.007683628,0.005221408
-0.177002818,-0.193065818,-0.045063881,0.000735178,0.006818636
-0.177155882,-0.192704062,-0.028955392,0.002777963,0.020809242
-0.187588456,0.692890907,-0.018006062,0.009123645,0.036424613
-0.176716783,-0.193961021,-0.038580832,0.017221689,-0.020778054
-0.176390289,-0.194568254,-0.043848691,0.013940336,-0.018105568
-0.176564916,-0.194002964,-0.051814539,0.002733694,-0.00099319
-0.17667128,-0.193828616,-0.047255278,0.004485497,-0.003489476
-0.176791577,-0.193541877,-0.041262631,0.001358466,0.002046036
-0.176958482,-0.193176934,-0.039269709,0.002053752,0.006925733
-0.179963049,0.050695268,-0.04186154,-0.004884532,0.010782866
-0.177558059,-0.192009643,-8.45E-05,-0.009581776,0.005993792
-0.177499545,-0.192183,-0.016671209,5.92E-05,0.000127962
-0.177251898,-0.192570661,-0.049151708,-3.76E-05,0.003800711
-0.177177918,-0.192693187,-0.060892596,0.004105111,0.006390766
-0.186140112,0.578271088,-0.04949061,-0.007151981,0.009129471
-0.225574778,3.946330595,-0.005102016,-0.002860594,0.004394331
-0.176536982,-0.194242359,-0.01965928,0.017538519,-0.00323673
-0.17633045,-0.194637542,-0.03155137,0.011255287,-0.009051152
-0.176271351,-0.194619945,-0.055258616,0.006339108,-0.002695493
-0.183393146,0.414239533,-0.058082427,-0.007600742,0.006203541
-0.190802869,1.023513159,-0.059116172,-0.005277717,0.005587656
-0.176588194,-0.193863064,-0.061793432,-0.002267411,0.004177816
-0.176613092,-0.193767709,-0.062491638,-0.00524888,0.00769763
-0.176674014,-0.193643669,-0.062185892,-0.005801489,0.007526103
-0.180636174,0.131319535,-0.030176577,-0.010201402,0.01372878
-0.176608766,-0.194052739,-0.002672408,0.006209339,0.000125805
-0.176384731,-0.194457805,-0.012904788,-0.005317448,-0.005623269
-0.176164006,-0.194896569,-0.037552659,0.003510768,-0.006625219
-0.17603328,-0.195120416,-0.066218092,0.00806231,-0.007778443
-0.176041396,-0.195076742,-0.074867658,0.006227023,-0.008490915
-0.17646124,-0.194336481,-0.0254382,0.003645635,-0.007693054
-0.176747029,-0.193900295,0.005699233,0.00616871,-0.013805326
-0.17673551,-0.193801836,0.00575866,-0.005215021,-0.006091585
-0.176564438,-0.193934666,-0.034061892,-0.009630678,0.005124411
-0.176700738,-0.193713869,-0.030594822,-0.002369312,0.004468529
-0.176734301,-0.193610974,-0.029187466,-0.009229984,0.004528701
-0.176580892,-0.193922432,-0.040862047,-0.006150953,0.002585195
-0.176316037,-0.194414045,-0.06971734,-0.002070242,0.001433372
-0.190058135,0.982413914,-0.066931937,-0.00227189,0.008624014
-0.176115717,-0.194877946,-0.069891215,0.002496744,-0.003099211
-0.1776854,-0.055787514,-0.035855838,-0.010924699,0.008559213
-0.175959403,-0.195787078,-0.005864322,0.095889151,0.009329186
-0.175960251,-0.195493577,-0.025398979,0.019926707,-0.014868939
-0.176025706,-0.195242033,-0.030383234,0.003626916,-0.012829352
-0.176124092,-0.194918881,-0.028110083,-0.005923009,-0.002642537
-0.176275,-0.194479912,-0.024017266,-0.016593437,0.0086286
-0.176385808,-0.194515672,-0.002944253,-0.000411525,-0.006526693
-0.176215271,-0.194951533,-0.013857299,0.006570071,-0.017205674
-0.176045436,-0.195093054,-0.041540662,-0.000738992,-0.005444965
-0.175685555,-0.195817215,-0.085324187,0.0105556,-0.011761343
-0.175749433,-0.195507586,-0.083955008,-0.004093237,0.001779688
-0.176024178,-0.194924267,-0.058537357,-0.011773743,0.00858203
-0.179120648,0.048719427,-0.015547633,0.021926875,0.003303391
-0.1757309,-0.19600054,-0.027638194,0.026362175,-0.016670421
-0.175896759,-0.195345161,-0.00686974,-0.013188552,0.003621351
-0.175935769,-0.195158642,0.008620553,-0.023836543,0.015318536
-0.175925468,-0.195171242,0.009215704,-0.014262651,0.023677285
-0.17574732,-0.195584392,-0.042633559,0.013839381,0.019595547
-0.175741598,-0.195588261,-0.040906002,0.023145462,0.028076399
-0.199611949,1.836939914,-0.014913218,0.013070175,0.002392921
-0.175461604,-0.196516894,0.001937555,0.006866163,-0.01728372
-0.175663181,-0.195888966,-0.00174913,-0.013189201,-0.00415305
-0.175720563,-0.195586074,-0.009095293,-0.024545486,0.009675253
-0.17578982,-0.195485728,-0.023174577,-0.015024705,0.006649854
-0.201793688,2.036217459,-0.03917614,-0.013065574,0.002379903
-0.175703416,-0.195791099,-0.009995114,-0.002470493,0.003130864
-0.175792453,-0.195511643,0.007772861,-0.023818735,0.006636182
-0.17616213,-0.194925297,0.024860237,-0.014382803,-0.001737261
-0.175861732,-0.195281767,-0.018982773,-0.021976006,0.010720573
-0.176803013,-0.114002211,-0.045636481,-0.023785997,0.018148878
-0.175947148,-0.19540052,-0.016554637,0.008430042,-0.004517791
-0.17515756,-0.196971971,-0.054179766,0.015372269,-0.009214099
-0.175273835,-0.19663597,-0.050863982,-0.002027032,-0.007545588
-0.175083417,-0.19725779,-0.010099582,0.009685591,-0.016297148
-0.175254476,-0.196890704,0.008568778,-0.003238548,-0.016582952
-0.17537352,-0.196421411,0.002711653,-0.018826264,0.000168115
-0.17542446,-0.196105895,-0.020483924,-0.027175285,0.014173468
-0.215212149,3.172753237,0.000157648,-0.022424387,0.013093352
-0.376993471,16.93049172,0.104735008,0.06500313,0.018992802
-0.175237989,-0.196645376,0.030268251,0.144359533,0.136700188
-0.175180808,-0.19672196,-0.008671766,-0.005038816,0.018173874
-0.175369419,-0.196523621,0.010874203,0.000406854,0.004746257
-0.175264912,-0.196620778,0.005453295,8.87E-05,0.017719295
-0.175135253,-0.196716071,-0.045697406,-0.019947976,0.007417413
-0.206700803,2.481989408,-0.017587461,-0.019795362,0.007995199
-0.175311039,-0.196764209,0.082200021,0.054931704,0.053238809
-0.175202872,-0.197083063,0.060183725,0.0500654,0.02881843
-0.175008502,-0.197549391,0.076019864,0.074912486,0.042840301
-0.174623022,-0.198082116,0.012639829,0.009967755,0.005665488
-0.040933205,0.047239937,-0.028515093,-0.02404661,0.003941445
0.234474292,-0.1920594,-0.004440149,-0.025125945,0.01475104
-0.17509606,-0.196915275,0.016666049,-0.024971606,0.009212788
-0.175190153,-0.196763256,0.021811641,-0.023242811,0.007225164
-0.174838901,-0.197730711,-0.001804364,0.008439217,-0.01160559
-0.175004019,-0.197066595,-0.000485693,-0.027590445,0.005971078
-0.175113843,-0.196771017,0.019398786,-0.038002289,0.014856979
-0.174856118,-0.197454985,-0.004522199,-0.011701933,0.004458745
-0.174478598,-0.198413066,0.002346026,-0.00501491,-0.014120204
-0.174826976,-0.197413489,0.029099969,-0.036891275,0.010659276
-0.174961286,-0.197347935,0.034533087,-0.016787393,0.000159564
-0.174852189,-0.197807028,0.042352647,0.007221967,-0.011007978
-0.175315064,-0.196533953,0.090079884,-0.044367233,0.011994001
-0.174821903,-0.197864787,0.054226328,0.032622095,0.012270404
-0.174516996,-0.198168528,0.024626704,-0.028468286,-0.001713504
-0.173945166,-0.199497145,-0.001056601,0.002278978,-0.010788523
-0.17399634,-0.199047597,-0.011110862,-0.026764191,0.010106022
0.23485965,-0.192666062,0.041557252,-0.056924876,0.029742308
-0.174649627,-0.197980868,0.05294735,-0.010429845,0.010707804
-0.174558492,-0.198035929,0.048433467,-0.038316653,0.005629992
-0.17429095,-0.198801555,0.055533067,-0.00095239,0.005859707
-0.174317653,-0.198521501,0.063330348,-0.043363131,0.007123287
-0.174299607,-0.198723333,0.053487006,-0.019686722,-0.000642646
-0.173825208,-0.199818844,0.06232818,0.055413957,0.039676159
-0.174037758,-0.19933753,0.055717376,0.08759567,0.068055048
-0.174066689,-0.198998546,-0.002527663,-0.026624105,0.00084784
-0.173872724,-0.199221775,-0.030541664,-0.030983481,0.010312409
4.739881998,-0.139881631,-0.025368388,-0.026259407,0.020676034
0.644583102,-0.188248707,-0.017587695,-0.030544524,0.024730063
24.94183141,0.101537115,0.004268139,0.021698542,0.007762651
-0.174815297,-0.197209153,-0.016587267,-0.040111279,0.022762521
4.73634264,0.14458578,-0.027743353,-0.02538,0.016300228
-0.173843462,-0.199431679,-0.039400645,0.012629957,0.01953473
-0.173572125,-0.200004116,-0.034611044,-0.006707795,0.003667203
-0.174012725,-0.198898615,-0.004996285,-0.041415411,0.016711527
1.962521361,-0.173334251,-0.018186811,-0.037023834,0.018260967
0.680481584,-0.188578519,-0.011327895,-0.020236797,0.011915209
-0.173540877,-0.200148474,-0.027200918,-0.003525547,-0.002187971
-0.17301949,-0.201219308,-0.014183702,0.039295683,0.031542247
4.293124762,-0.145254724,0.011480916,-0.018046109,0.027789644
-0.173948743,-0.199343965,0.004093472,0.00426195,0.011746001
-0.174185372,-0.198963897,0.046105808,-0.000184639,0.009925363
-0.174462106,-0.198188452,0.088698508,-0.051888741,0.014987914
-0.174163999,-0.198969098,0.068283892,-0.014562363,0.011934063
-0.172986831,-0.201353886,-0.002210234,0.091643968,0.065227451
-0.172845727,-0.201569185,-0.050963653,0.033847279,0.015049682
-0.173469448,-0.200212535,0.011805519,-0.02875514,0.003163651
-0.173857562,-0.199579518,0.03187857,-0.024331712,-0.006639668
-0.17400042,-0.199193202,0.027248652,-0.028297031,0.001778598
-0.174138797,-0.19883806,0.040468114,-0.038948483,0.008453106
-0.173794133,-0.199577392,0.005578436,-0.015492016,0.008095528
-0.173798503,-0.199652048,0.011553481,-0.023737444,-0.006986228
-0.173970846,-0.199008283,0.018732167,-0.044933256,0.018931583
-0.037956795,-0.19639044,0.017085309,-0.04421632,0.019276257
-0.174319634,-0.198248055,0.039751794,-0.055114917,0.025998643
-0.174450235,-0.197988067,0.009586919,-0.044792549,0.02277763
0.098767103,-0.195151183,-0.004289127,-0.039681016,0.022962298
1.962301877,-0.172896522,0.006720426,-0.030037778,0.031224272
-0.173866094,-0.199406264,-0.03010192,-0.017575036,-0.002265605
-0.173635128,-0.199935267,-0.054963051,-0.007130951,-0.01134718
-0.174135559,-0.198759175,0.010680107,-0.038119688,0.010150352
-0.174197615,-0.198677,-0.018876169,-0.025908578,0.003324982
4.739935468,-0.140067928,-0.039255638,-0.02537803,0.006208627
-0.174299358,-0.198315392,-0.028272622,-0.032485593,0.015895413
3.648014852,-0.153196785,-0.009347896,-0.039419198,0.019256289
1.326848737,-0.179612563,0.051136598,-0.056431042,0.0285529
-0.17458641,-0.198225244,0.041997385,-0.0051956,-0.004616284
-0.174220253,-0.198691103,0.049801426,-0.041429945,0.007498408
-0.174141526,-0.198690078,0.007216263,-0.040691244,0.014608772
-0.037702764,-0.196798812,-0.008839098,-0.045828762,0.023043578
-0.174740683,-0.197436619,0.022055744,-0.045277842,0.022043261
7.659686615,-0.10477839,0.005031867,-0.03591107,0.016227055
-0.174429832,-0.19797347,-0.008248498,-0.041656726,0.026358937
1.456217126,0.430745926,-0.003274505,-0.041095436,0.020971411
-0.174295984,-0.198558805,-0.010897543,-0.019386217,0.000232592
-0.173989557,-0.199221881,-0.021204112,-0.013886488,-0.005084723
8.834466492,-0.090181459,0.030183613,-0.037134189,0.012623077
-0.174208115,-0.198687167,-0.003517034,-0.023791159,0.006005215
0.644516397,-0.188109951,0.010697998,-0.039873842,0.02807254
-0.174177573,-0.19881359,0.028606804,-0.019503903,0.011623014
-0.173160459,-0.201001375,-0.020268187,-0.005024834,-0.012104428
-0.17345576,-0.200292774,-0.021901058,-0.017533372,-0.007062835
-0.174248207,-0.198632348,0.024483675,-0.034345726,0.004352836
-0.173985784,-0.199404761,-6.83E-05,-0.004795494,-0.014304927
-0.173854526,-0.199396472,-0.024992867,-0.023202402,-0.000283924
-0.03793431,-0.196684255,0.007768225,-0.020963474,0.00039797
-0.174681916,-0.197589677,0.025206473,-0.042195049,0.020854474
-0.174440075,-0.198575208,0.015832549,0.001904422,-0.015541292
-0.174230774,-0.198823103,0.00531225,-0.009530135,-0.004468742
-0.174670641,-0.197700575,0.024560732,-0.034825139,0.014419601
-0.17486842,-0.197561238,0.040347982,-0.019824366,-0.003494049
-0.17435449,-0.198719018,0.009386911,-0.005747045,-0.019559746
-0.174042818,-0.199337997,0.010067849,-0.003641135,-0.016382377
-0.174289735,-0.198671157,0.006267369,-0.017491183,-0.00567337
-0.174334773,-0.198260821,-0.021942482,-0.033351367,0.015183671
-0.174278257,-0.198898723,-0.009542088,0.004742109,-0.021708745
-0.174415006,-0.198512789,-0.004454664,-0.010488363,-0.01669603
-0.174570554,-0.197954376,-0.011131763,-0.025498794,0.002236332
2.009546523,-0.171907324,-0.025613632,-0.029071363,0.014131514
-0.174976108,-0.197088506,0.023355964,-0.025608732,0.020166875
-0.175306728,-0.196748792,0.046163214,-0.016838908,-0.008924143
-0.175377549,-0.196607133,0.070243532,-0.006722948,0.006619955
-0.17402795,-0.199635209,-0.008268161,0.045373461,-0.021813749
-0.174044927,-0.199333102,-0.031587537,0.002187773,-0.026276528
-0.174990753,-0.197507521,0.035217898,-0.007187267,-0.021495361
-0.175057832,-0.197619857,0.009157662,0.020617706,-0.042675272
-0.175354552,-0.196674941,0.044059039,-0.015363711,-0.011563893
-0.175617816,-0.19604756,0.061042981,-0.021400071,0.002455524
-0.175996132,-0.195256962,0.084134882,-0.034158553,0.004459029
-0.176225421,-0.194833939,0.102140957,-0.026316302,0.011124054
-0.175788966,-0.196023546,0.110704914,0.005399329,-0.003270415
-0.174668629,-0.19825558,-0.000937442,0.017419392,-0.028613004
-0.175175718,-0.196963991,0.018897098,-0.005844523,-0.003620618
-0.197513501,1.670988503,0.041821013,-0.036269125,0.014291166
-0.174537029,-0.198331094,-0.020913528,0.002095552,-0.02161121
-0.174641794,-0.197780851,-0.036925041,-0.013430238,0.006224953
-0.175178569,-0.196691309,0.000625336,-0.028868598,0.008416965
-0.175271347,-0.196604115,-0.027303357,-0.008245848,0.000818195
-0.176093942,-0.194916819,0.067903128,-0.038444212,0.014589414
-0.175999784,-0.195626719,0.120906988,-0.005143368,-0.011387779
1.322323425,0.146370429,0.055401166,-0.042235761,0.023419559
5.967823913,-0.124275205,0.001968569,-0.019881491,0.00535921
-0.175648271,-0.195789117,0.075023866,-0.038180687,0.020904735
-0.175348634,-0.196627219,0.037070711,-0.009539446,-0.001766245
-0.175426085,-0.196398338,0.065826245,-0.007641936,0.019077383
-0.174909724,-0.197760215,0.029486806,0.002336178,-0.028204643
-0.175063418,-0.19714458,0.011575846,-0.01356786,-0.005720474
-0.175675846,-0.19585024,0.046535845,-0.02261345,0.007182139
-0.176016185,-0.195429763,0.066356859,-0.006478924,-0.009408689
-0.175157226,-0.197403274,0.025732399,0.014295909,-0.039565652
-0.175070643,-0.19711936,0.002121429,-0.012928758,-0.007084417
-0.175067216,-0.197041944,-0.006798068,-0.009118413,0.003825653
-0.175295485,-0.196321772,0.00245124,-0.013440834,0.038079622
-0.175638575,-0.196099263,0.018120835,-0.005014665,-0.012545312
-0.1755672,-0.196265825,0.019311612,-0.001929155,-0.012822169
-0.175954639,-0.195424435,0.044970264,-0.006446798,0.000427655
-0.192868672,1.265181668,0.036881234,-0.006108503,0.007063067
-0.208426501,2.604068548,0.014459922,0.01071141,0.005682974
-0.175433458,-0.196635876,0.040051908,-0.003566476,-0.020137514
-0.176069901,-0.195143402,0.085182308,-0.005246364,0.02148173
-0.175732306,-0.196268513,0.087562652,0.044072579,8.79E-05
-0.175286733,-0.197019034,0.038932986,0.085195243,0.033540334
-0.175293157,-0.197022208,0.036815628,0.064921242,0.015707272
-0.175421635,-0.196874114,0.049327672,0.103328119,0.033625394
-0.176007892,-0.195615705,0.044197964,0.005176103,-0.030777775
-0.176679705,-0.194220659,0.086043342,0.002169274,-0.01359925
-0.176001231,-0.195729249,0.079253383,0.008115723,-0.02982593
-0.176523995,-0.194339153,0.100613914,-0.017312801,0.00293278
-0.176423282,-0.194589571,0.076601673,-0.011313102,-0.007087504
-0.176000524,-0.19539454,0.051851912,-0.001937799,-0.002186619
-0.175189007,-0.197452879,0.00928018,0.027885581,-0.050222038
-0.175062441,-0.197025875,-0.029396946,-0.003622491,0.00353625
-0.175374591,-0.19644256,-0.016429491,-0.004911475,0.000797223
-0.175684933,-0.195817585,-0.012503652,-0.003842759,0.002691648
-0.175977435,-0.195129717,0.005764747,-0.013988407,0.014306797
-0.176629884,-0.154131902,0.022900043,-0.028075063,0.017520509
-0.176283014,-0.194873979,0.038989301,0.000769683,-0.011208091
-0.1761155,-0.195629542,0.048804065,0.059968288,-0.0193136
-0.176353745,-0.194861607,0.042800414,0.007122033,-0.022468613
-0.176426602,-0.194655216,0.029956782,0.011317183,-0.015938981
-0.176374108,-0.194615327,0.031528026,-0.004176305,-0.007542411
-0.17640402,-0.195253774,0.040298239,0.053047029,-0.054713075
-0.176264991,-0.195531993,0.027435677,0.044571984,-0.065040826
-0.176107429,-0.195336557,0.002126426,0.014783774,-0.027776661
-0.176386479,-0.194655793,0.009808124,0.01526661,-0.009289201
-0.178989107,0.048509708,-0.028354169,0.002548996,-0.007996221
-0.176192074,-0.194967038,-0.028238474,0.020142905,-0.007968269
-0.176354155,-0.19449872,-0.046005009,0.008357298,-0.004118217
-0.176595632,-0.194045915,-0.044655374,0.007380703,-0.008993078
-0.176566574,-0.194091638,-0.050262536,0.010920757,-0.006586793
-0.177445755,-0.11307201,-0.029552293,0.010605437,0.000394834
-0.176570917,-0.19394622,0.00547693,-0.011613851,0.013957658
-0.177140671,-0.193357165,0.078488641,0.003568962,-0.024085289
-0.177527035,-0.192820368,0.130898561,0.011981397,-0.032114414
-0.177182519,-0.193600816,0.110681715,0.017190784,-0.046393266
-0.177092987,-0.193267721,0.06721518,-0.006876732,-0.011096182
-0.176933744,-0.193929895,0.030978609,0.032876412,-0.039208142
-0.17638785,-0.194673477,-0.034944955,0.020181281,-0.023709606
-0.176311923,-0.194665367,-0.046599749,0.015138216,-0.010074597
-0.176477231,-0.194194546,-0.022918278,-0.004646128,0.001548978
-0.177071832,-0.193056629,0.021658051,0.004407315,0.015186857
-0.17713209,-0.19334307,0.091576229,0.010051472,-0.010654479
-0.177132608,-0.1935947,0.100793952,0.024773508,-0.030042423
-0.177433133,-0.192575667,0.075352633,0.000427297,-0.002242603
-0.176780794,-0.193919866,0.000805609,0.018359663,-0.018089313
-0.176788255,-0.193772591,-0.006938776,0.005547082,-0.012719884
-0.176794781,-0.193628648,-0.030660234,0.002909429,-0.005506027
-0.176877179,-0.193555707,-0.021764621,0.009242692,-0.010142671
-0.181640094,0.212551199,-0.008833441,-0.011956134,0.014587241
-0.178763515,-0.030991942,0.003263255,-0.019760569,0.012435932
-0.181522123,0.188148792,0.019461621,-0.017098961,0.014317594
-0.176881451,-0.194149054,0.029504009,0.062229252,-0.0330562
-0.177142557,-0.193407395,0.026769702,0.029292475,-0.029970662
-0.177389442,-0.192586766,0.033498268,0.013510911,0.00327131
-0.177117603,-0.193345966,0.021461247,0.013984471,-0.028303901
-0.17711985,-0.192891776,0.016877635,-0.00876513,0.012797739
-0.177298012,-0.19284019,0.016382444,0.005991956,-0.01724447
-0.17860818,-0.031318494,-0.028158731,-0.005954851,0.010160724
-0.19709808,1.551335128,-0.027465247,-0.016139962,0.012051292
-0.202950508,2.038587872,-0.017857164,-0.017329987,0.011037064
-0.184056549,0.415611374,-0.01200358,-0.021236352,0.016162492
-0.179318291,0.009846563,-0.007263954,-0.024026458,0.018437349
-0.221525801,3.621248573,-0.006912755,-0.005444962,0.010865003
-0.178508512,-0.031543921,-0.030657768,-0.007833623,0.004725212
-0.177838131,-0.112173995,-0.002879408,-0.011427348,0.007229356
-0.176899314,-0.193352858,0.002912043,-0.007506189,0.006866585
-0.177038855,-0.193139825,-0.010470034,0.000564214,-0.000861186
-0.177102444,-0.19316866,-0.006284917,0.03026494,0.001705087
-0.177166431,-0.192947218,-0.005849624,0.003892364,-0.005424138
-0.182994116,0.294487745,0.017127046,-0.017605112,0.013860429
-0.177506544,-0.192260633,0.028048925,-0.003696752,0.000550064
-0.177846771,-0.191697431,0.051353071,0.000500462,-0.004754299
-0.177616583,-0.192257215,0.017782785,0.010788107,-0.021216461
-0.177298237,-0.192685289,-0.014803189,0.004488075,-0.008619964
-0.17712349,-0.193005978,-0.029200355,0.011901096,-0.003817518
-0.19460358,1.308473811,-0.01187171,-0.009626556,0.009786874
-0.177389289,-0.192458097,0.01090664,-0.003925997,-0.00029176
-0.180334123,0.051345644,0.016828294,-0.01007065,0.013971873
-0.180791202,0.092009533,0.034741749,-0.029842102,0.021277356
-0.177815147,-0.191467998,0.047467058,-0.018354139,0.018783577
-0.177847472,-0.191597365,0.042777703,-0.008577985,-0.001350688
-0.179506582,-0.029511398,0.019399872,-0.014390597,0.019259671
-0.177771834,-0.151800209,0.004475924,-0.023530441,0.017906913
-0.177438836,-0.192120811,-0.002393581,-0.016533986,0.017212822
-0.182931245,0.254775228,0.031705499,-0.025591709,0.017724478
-0.186631025,0.539211901,0.066686601,0.00904596,0.004166662
-0.178109765,-0.191171631,0.054360628,-0.000705443,-0.005323364
-0.179505953,-0.069425362,0.068150893,-0.010462768,0.000368027
-0.17789862,-0.191603804,0.043939274,0.003969446,-0.006201805
-0.178270329,-0.151142937,0.016142545,0.008724043,-0.000505525
-0.180606008,0.051883094,0.017289084,-0.009599416,0.012934194
-0.192791412,1.106722135,0.010044431,-0.018630982,0.012779653
-0.199855322,1.715317669,0.005561512,-0.018971305,0.011705215
-0.195890152,1.390325624,-0.000582227,-0.010089616,0.014670173
-0.177286962,-0.192495865,-0.009398511,-0.000337641,0.017735215
-0.177384788,-0.192305704,-0.018050418,-0.006024753,0.009588372
-0.177370411,-0.192339902,-0.02947025,-5.30E-05,0.009400032
-0.178707237,-0.070777794,-0.028941618,0.004977764,0.012963917
-0.327963374,12.592078,0.053897935,0.006988247,-0.02572547
-0.177725359,-0.19185976,0.035407407,-0.002381238,-0.001386858
