DEWP,TEMP,PRES,Iws,Is,Ir
-1.252551596,-1.251649195,1.098934147,-0.239328929,-0.098403396,-0.196065879
-1.128901761,-1.396348476,1.554280621,-0.514367738,-0.098403396,-0.196065879
-0.993475751,-1.512107901,1.955813296,-0.511723428,-0.098403396,-0.196065879
-0.858049742,-1.446993224,1.442513776,-0.434306151,-0.098403396,-0.196065879
-0.813889086,-1.31314639,1.500466922,-0.230277251,-0.098403396,-0.196065879
-0.878658047,-1.494020491,2.142091372,-0.030031748,0.354119547,-0.196065879
-0.749120125,-1.43975826,1.703303082,-0.444873223,-0.098403396,-0.196065879
-0.964035315,-1.40358344,1.252096154,-0.310684632,-0.098403396,-0.196065879
-1.187782635,-1.378261066,1.649489383,-0.235748939,-0.098403396,-0.196065879
-1.067076844,-1.320381354,1.239677616,0.244925698,-0.098403396,-0.196065879
-1.505739354,-1.425288332,1.587396691,4.792346568,-0.098403396,-0.196065879
-1.511627442,-1.472315598,1.769535221,1.572918802,-0.098403396,-0.196065879
-1.364425256,-1.617014879,1.272793685,-0.453914731,-0.098403396,-0.196065879
-1.08768515,-1.551900203,2.055161604,-0.263737949,-0.098403396,-0.196065879
-0.637246464,-1.47593308,2.13381238,-0.022139498,12.79850049,-0.196065879
-0.684351163,-1.443375742,1.62051276,-0.488504347,-0.098403396,-0.196065879
-0.95225914,-1.544665239,1.504606468,-0.464908961,-0.098403396,-0.196065879
-1.067076844,-1.399965958,1.678466005,0.056711809,-0.098403396,-0.196065879
-1.317320558,-1.559135167,2.034464073,-0.303911129,-0.098403396,-0.196065879
-1.176006461,-1.533812793,0.978888309,-0.459406761,-0.098403396,-0.196065879
-1.111237499,-1.291441498,1.090655155,-0.093810485,-0.098403396,-0.196065879
-1.13420104,-1.692982001,0.993790555,-0.480774824,-0.098403396,-0.196065879
-0.584253678,-1.251649195,0.631169234,-0.541329536,-0.098403396,-0.196065879
-0.584253678,-1.3312338,0.912656071,-0.430390537,-0.098403396,-0.196065879
-0.60191794,-1.29505898,1.227259077,-0.492775926,-0.098403396,-0.196065879
-1.464522742,-1.38549603,1.852325543,0.865952203,-0.098403396,-0.196065879
-1.947345908,-1.805123944,2.071719688,1.161281011,-0.098403396,-0.196065879
-1.88552099,-1.891943512,1.827488466,-0.383891353,-0.098403396,-0.196065879
-1.761871155,-1.805123944,1.223119531,-0.031974299,-0.098403396,-0.196065879
-1.7177105,-1.591692505,1.115492232,0.076544138,-0.098403396,-0.196065879
-1.58228449,-1.627867325,0.647727319,-0.425376518,-0.098403396,-0.196065879
-1.396809738,-1.566370131,0.436612166,-0.498949374,-0.098403396,-0.196065879
-1.376201431,-1.42167085,1.016143924,-0.378023018,-0.098403396,-0.196065879
-0.869825916,-1.551900203,1.38456053,-0.516361142,0.127858075,-0.196065879
-1.461578698,-1.512107901,1.732279605,-0.433045018,-0.098403396,-0.196065879
-0.869825916,-1.642337253,1.417676699,-0.388061228,4.049723584,-0.196065879
-1.426250174,-1.504872937,0.846423933,0.199840203,-0.098403396,-0.196065879
-1.941457821,-1.8340638,1.926836773,-0.222527387,-0.098403396,-0.196065879
-1.85313651,-1.72553934,2.022045534,0.019630438,-0.098403396,-0.196065879
-1.767759243,-1.609779915,0.858842471,-0.247078793,-0.098403396,-0.196065879
-1.723598588,-1.396348476,0.954051233,-0.347542253,-0.098403396,-0.196065879
-1.090629193,-1.248031713,0.258613082,-0.493050527,-0.098403396,-0.196065879
-1.641165364,-1.479550563,1.003725386,1.828755849,-0.098403396,-0.196065879
-1.923793559,-1.711069412,1.488048383,2.540614422,-0.098403396,-0.196065879
-1.750094981,-1.479550563,1.012004379,0.753497812,-0.098403396,-0.196065879
-1.520459573,-1.432523296,0.941632694,-0.401618404,-0.098403396,-0.196065879
-1.608780884,-1.172064591,1.247956608,0.030858588,-0.098403396,-0.196065879
-1.473354873,-1.287824016,1.082376162,-0.27978688,-0.098403396,-0.196065879
-0.784448649,-1.36740862,1.057539086,-0.473106323,-0.098403396,-0.196065879
-0.802112911,-1.262501641,0.647727319,-0.486694011,-0.098403396,-0.196065879
-1.355593125,-1.204621929,1.028562463,-0.417148644,-0.098403396,-0.196065879
-0.896322309,-1.36740862,1.227259077,-0.451656897,-0.098403396,-0.196065879
-1.573452359,-1.266119123,1.334886377,1.19425353,-0.098403396,-0.196065879
-1.673549844,-1.432523296,1.603954775,5.023154198,-0.098403396,-0.196065879
-1.63822132,-1.334851282,1.459071761,0.403533479,-0.098403396,-0.196065879
-1.541067878,-1.237179267,0.763633611,-0.467583782,-0.098403396,-0.196065879
-1.296712252,-1.179299555,0.415914536,-0.41753512,-0.098403396,-0.196065879
-0.896322309,-1.168447109,0.366240382,-0.485280322,-0.098403396,-0.196065879
-0.525372804,-1.023747828,-0.080827,-0.471692634,-0.098403396,-0.196065879
-1.27904799,-1.081627541,0.954051233,-0.205186811,-0.098403396,-0.196065879
-0.911042528,-1.121419843,0.763633611,-0.283417722,-0.098403396,-0.196065879
-1.458634655,-1.146742217,1.430095237,0.330733576,-0.098403396,-0.196065879
-1.332040776,-1.099714951,1.231398623,-0.432485645,-0.098403396,-0.196065879
-0.790336736,-1.114184879,0.809168318,-0.334859733,-0.098403396,-0.196065879
-0.722623731,-1.012895382,0.403495997,-0.247099134,-0.098403396,-0.196065879
-0.60191794,-1.138301426,0.402116149,-0.400631873,-0.098403396,-0.196065879
-0.348730182,-1.012895382,0.701540919,-0.496244041,-0.098403396,0.544209701
-0.177975648,-1.02736531,1.074097071,-0.209722821,5.784394866,0.544209701
-0.545178189,-1.065513303,1.197906123,0.140434749,-0.098403396,-0.196065879
-0.690239251,-1.041835238,0.56079755,-0.418572503,-0.098403396,-0.196065879
-0.57836559,-1.125037325,-0.275384068,-0.483439475,-0.098403396,-0.196065879
-1.178950504,-0.672852073,-0.051850377,1.738574688,-0.098403396,-0.196065879
-1.169222359,-0.685120055,0.543699507,0.5166149,-0.098403396,-0.196065879
-1.535179791,-1.128654807,1.334886377,-0.061539725,-0.098403396,-0.196065879
-0.916930615,-1.088862505,1.007864932,-0.227988905,-0.098403396,-0.196065879
-1.276103946,-1.02736531,0.995446394,1.020908802,-0.098403396,-0.196065879
-1.679437932,-1.074392577,1.628791852,3.620896649,-0.098403396,-0.196065879
-1.320264601,-0.980338044,1.016143924,-0.398435061,-0.098403396,-0.196065879
-1.014084057,-0.665617109,0.312426782,-0.347572765,-0.098403396,-0.196065879
-1.2460235,-0.526579974,0.846063895,-0.104477934,-0.098403396,-0.196065879
-0.643134552,-0.756054159,0.747075626,-0.291615085,-0.098403396,-0.113813037
0.104652547,-0.564327612,-0.329197768,-0.406123903,-0.098403396,0.174071911
0.078156153,-0.803081425,-0.283663061,-0.074740938,-0.022982905,0.461956859
-0.44293958,-0.944163224,0.983027855,-0.226554875,1.259165433,-0.196065879
-0.310457614,-0.813933871,0.912656071,-0.447619238,-0.098403396,-0.196065879
-0.304569527,-0.672852073,0.751215072,-0.266219533,-0.098403396,-0.196065879
-0.051381769,-0.589649986,0.353821844,-0.230307762,-0.098403396,-0.196065879
-0.213304172,-0.383453511,0.490425766,-0.281261592,-0.098403396,-0.196065879
-0.557757284,-0.463038116,-0.118082615,0.632662989,-0.098403396,0.050692648
-0.996419795,-0.271311569,0.237915552,0.933575361,-0.098403396,-0.196065879
-0.834497392,-0.358131137,0.656006311,-0.352118945,-0.098403396,-0.196065879
-0.398778925,-0.285781497,0.22963646,-0.493945525,-0.098403396,-0.196065879
-0.534204935,0.112141525,0.366240382,-0.128339078,-0.098403396,-0.196065879
-0.528316848,0.155551309,0.701540919,0.053050456,-0.098403396,-0.196065879
-0.554813241,0.242370878,-0.258825984,0.37029653,-0.098403396,-0.031560194
-1.096517281,-0.20257941,0.494565312,4.562301718,-0.098403396,-0.196065879
-1.111237499,-0.318338835,0.266892075,-0.163447386,-0.098403396,-0.196065879
-0.637246464,-0.444950706,0.064056014,0.258920203,-0.098403396,-0.196065879
-0.587197721,-0.358131137,-0.097384985,-0.407090093,-0.098403396,-0.196065879
-1.128901761,0.010852028,-0.093245538,0.033035059,-0.098403396,-0.196065879
-1.143621979,0.235135913,-0.511336298,0.5226495,-0.098403396,-0.196065879
-1.067076844,0.101289079,-0.068408462,1.736032082,-0.098403396,-0.196065879
-0.584253678,0.083201669,0.093032537,-0.387990035,-0.098403396,-0.196065879
-0.501820454,-0.141082216,-0.051850377,-0.411209115,-0.098403396,-0.196065879
-0.943427008,0.459419799,-0.200872838,0.406798186,-0.098403396,-0.196065879
-0.066101987,0.495594618,-0.399569452,0.102773664,-0.098403396,-0.196065879
0.45793779,0.470272245,-0.734869989,0.233616185,-0.098403396,-0.072686616
-0.696127338,0.198961094,-0.151198685,0.179417989,-0.098403396,-0.196065879
-0.666686901,0.535386921,-0.813520765,-0.121138417,-0.098403396,-0.196065879
-0.127926905,0.535386921,-0.925287611,0.004425653,-0.098403396,-0.196065879
-0.13970308,0.770523252,-1.111565687,0.232100792,-0.098403396,-0.196065879
0.134092984,0.567944259,-0.825939304,0.086653541,-0.098403396,-0.196065879
-0.422331275,0.296633108,0.055776922,-0.193409459,-0.098403396,-0.196065879
0.207694076,0.499212101,-0.763846612,0.468430963,-0.098403396,-0.196065879
0.725845766,0.488359655,-0.846636835,0.965998676,-0.098403396,0.174071911
0.575699538,0.130228935,-0.449243606,-0.405706915,-0.098403396,0.009566226
0.693461286,0.075966705,-0.014594762,-0.224022439,-0.098403396,0.461956859
0.622804237,0.079584187,-0.532033829,-0.397123076,-0.098403396,0.050692648
0.658132762,0.358130302,-1.281285678,-0.392505703,-0.098403396,-0.196065879
0.849495601,0.560709295,-1.355796909,-0.420250623,-0.098403396,-0.196065879
0.837719426,0.267693251,-1.090868057,0.032953695,-0.098403396,3.54643844
-0.348730182,0.170021237,-0.859055373,2.190365318,-0.098403396,-0.196065879
0.145869159,0.101289079,-1.417889601,-0.495776201,-0.098403396,-0.196065879
-0.29061732,0.481281972,-1.598768295,0.880744424,-0.098403396,-0.196065879
-0.690239251,0.224283467,-0.440964614,-0.204383348,-0.098403396,-0.196065879
-0.069046031,0.217048503,-0.432685522,-0.214736841,-0.098403396,-0.196065879
0.693461286,0.256840805,-0.664498305,-0.426190152,-0.098403396,-0.196065879
0.725845766,0.524534475,-0.457522598,-0.114700538,-0.098403396,-0.196065879
0.540371014,0.813933036,-0.854915827,-0.454891092,-0.098403396,-0.196065879
0.437329484,0.969484763,-0.871473911,-0.416202794,-0.098403396,-0.196065879
0.674004997,0.975776036,-0.976761558,-0.367288797,-0.098403396,-0.196065879
0.139981071,0.955014835,-0.722451451,-0.331645879,-0.098403396,-0.196065879
0.484434183,0.85734282,-1.210913994,-0.108893225,-0.098403396,-0.196065879
0.275407081,0.759670806,-1.206774448,-0.470756955,-0.098403396,-0.196065879
0.304847518,0.871812749,-0.875613457,-0.403367718,-0.098403396,-0.196065879
0.384336698,0.756053324,-0.37059283,-0.197447118,-0.098403396,-0.196065879
0.758230247,0.900752605,-0.552731459,-0.345650554,-0.098403396,-0.196065879
0.873047951,0.607736561,-0.503057305,-0.383891353,-0.098403396,1.243358859
0.755286203,0.506447064,-0.614824151,-0.329876225,-0.098403396,2.970668544
0.796502815,0.481124691,-0.896310988,1.001808744,-0.098403396,-0.072686616
-0.136759036,0.575179223,-0.859055373,-0.038178259,-0.098403396,-0.196065879
-0.27512909,0.672851238,-1.136402764,0.478672581,-0.098403396,-0.196065879
-0.192695866,0.87543023,-1.380633986,1.457057318,-0.098403396,-0.196065879
0.328399868,0.828402965,-1.082589064,0.427484831,-0.098403396,-0.196065879
0.675797024,0.893517641,-0.974961764,-0.434804502,-0.098403396,-0.196065879
1.066766026,1.085244187,-0.88389245,-0.28585659,-0.098403396,-0.196065879
1.023194179,1.012894547,-0.329197768,-0.307491119,-0.098403396,-0.196065879
0.862743798,0.976719727,-0.685195835,0.027634563,-0.098403396,-0.196065879
-0.036661551,0.911605051,-0.544452367,-0.311172813,-0.098403396,-0.196065879
0.029713253,0.769536666,-0.585847528,-0.489473311,-0.098403396,-0.196065879
0.287183256,0.799463108,-0.697614374,-0.40580862,-0.098403396,-0.196065879
0.519762708,0.998424619,-1.148821302,-0.106909992,-0.098403396,-0.196065879
0.772950466,1.020129511,-0.974961764,0.122148324,-0.098403396,-0.196065879
0.797305736,1.152332036,-0.500046754,-0.322282615,-0.098403396,-0.196065879
0.802390902,0.893517641,-0.536173375,-0.056485024,-0.098403396,0.215198332
0.310735605,0.73073095,-0.068408462,-0.357143135,-0.098403396,-0.196065879
0.558035276,0.611354044,0.055776922,-0.426200322,-0.098403396,-0.072686616
0.861271776,0.549856849,-0.362313837,-0.419833636,-0.098403396,0.050692648
0.905432432,0.828402965,-0.660358759,-0.029177432,-0.098403396,-0.196065879
1.179228495,0.759670806,-1.078449518,-0.219221998,-0.098403396,0.338577596
0.987865655,1.016512029,-1.21505344,-0.250302818,-0.098403396,-0.196065879
0.743510028,1.258883324,-1.256448602,-0.299364949,-0.098403396,-0.196065879
0.961369262,1.081626705,-1.513098362,-0.266585669,-0.098403396,-0.196065879
0.937816912,1.168446274,-1.670399885,-0.413060133,-0.098403396,-0.196065879
0.949593087,1.240795915,-1.65384183,-0.206651353,-0.098403396,-0.072686616
1.182172539,1.041834403,-1.811143313,-0.172061737,-0.098403396,-0.031560194
0.325455824,0.955014835,-1.583470146,-0.387105208,-0.098403396,-0.072686616
0.313679649,1.070774259,-1.931189191,-0.430319344,-0.098403396,-0.196065879
0.516818664,1.023746993,-1.972584312,-0.42614947,-0.098403396,-0.196065879
0.825943252,0.850107857,-1.641423292,-0.397082395,-0.098403396,0.009566226
0.796502815,0.813933036,-1.231611525,-0.333893543,-0.098403396,-0.196065879
0.732715201,0.935721598,-0.977721362,-0.430804135,-0.098403396,-0.196065879
0.758230247,1.150358864,-1.186076917,-0.235189566,-0.098403396,-0.113813037
0.849495601,1.396347641,-1.446866223,-0.370720653,-0.098403396,-0.196065879
1.026138223,1.323998001,-1.438587132,-0.363916638,-0.098403396,-0.196065879
1.190108656,1.119217062,-1.546934408,-0.119102121,-0.098403396,0.233079385
1.196252748,1.168288992,-1.400071681,-0.258658043,-0.098403396,-0.196065879
1.223901158,1.160739465,-1.257528518,-0.385807815,-0.098403396,-0.067322299
1.279197979,0.990875092,-1.244570021,-0.060382508,-0.098403396,-0.067322299
1.335262811,1.005659583,-1.405471062,-0.443896862,-0.098403396,-0.072686616
1.386719575,0.934253634,-1.404391146,-0.292788222,-0.098403396,0.748053701
1.338206855,0.951397353,-1.057751987,-0.223442725,-0.098403396,1.037726754
1.335262811,1.027364475,-0.656219213,-0.176099395,-0.098403396,-0.154939457
1.199836801,1.038216921,-0.432685522,-0.308853956,-0.098403396,-0.196065879
1.282270024,0.799463108,-0.668637751,-0.306982598,-0.098403396,2.065887281
1.331422754,0.843659301,-1.184097104,-0.490087396,-0.098403396,2.850865492
1.255773631,1.298675626,-1.335099378,-0.404842429,-0.098403396,-0.196065879
1.510299591,1.373327301,-1.714805568,-0.207648979,-0.098403396,-0.196065879
0.925912736,1.474044863,-1.801784415,-0.410906656,-0.098403396,-0.196065879
1.051866605,1.447621516,-2.000481029,-0.395666937,-0.098403396,-0.196065879
1.150172064,1.315504782,-1.568531836,-0.215411626,-0.098403396,-0.196065879
1.341150898,1.038216921,-1.335099378,-0.322034827,-0.098403396,0.13294549
1.40591986,0.969484763,-1.380633986,-0.510787749,-0.098403396,-0.031560194
1.529569695,1.248030878,-1.484121839,-0.192524632,-0.098403396,0.050692648
1.526625651,1.248030878,-1.442726677,-0.398038415,-0.098403396,-0.154939457
1.54134587,1.117801526,-1.426168593,-0.240234097,-0.098403396,1.736875912
1.526625651,1.23356095,-1.96430529,-0.327984526,-0.098403396,0.009566226
1.429472209,1.092479151,-2.179559959,-0.507095884,-0.098403396,-0.196065879
1.343292021,1.21547354,-1.854796363,-0.501844247,-0.098403396,-0.151200693
1.276381937,1.21547354,-1.306122755,-0.478984829,-0.098403396,-0.196065879
1.146844014,1.190151166,-1.256448602,-0.443449363,-0.098403396,-0.196065879
1.108571447,1.291440662,-1.144681756,-0.448900711,-0.098403396,-0.196065879
1.173340408,1.374642749,-0.88389245,-0.248868788,-0.098403396,-0.196065879
1.331422754,1.296630963,-0.713272561,0.229607269,-0.098403396,-0.196065879
1.383647529,1.232459977,-0.838537762,0.562302219,-0.098403396,-0.196065879
1.488353083,1.266118288,-1.074310072,-0.212194235,-0.098403396,-0.196065879
1.582562481,1.399965123,-1.206774448,-0.224195336,-0.098403396,-0.196065879
1.591394612,1.146741381,-1.417889601,0.170173072,-0.098403396,4.533472546
1.291102156,1.316763037,-1.765608676,-0.136577123,-0.098403396,3.258553492
1.296990243,1.26973577,-1.148821302,-0.368401796,-0.098403396,-0.196065879
1.408863904,1.23356095,-0.821799758,-0.422620332,-0.098403396,-0.196065879
1.567842263,1.193768648,-0.904589981,-0.24461755,-0.098403396,0.13294549
1.579618437,1.114184043,-1.231611525,-0.190256627,-0.098403396,-0.113813037
1.614050948,1.198487103,-1.080429331,-0.516746291,-0.098403396,-0.067322299
1.65321953,1.264309547,-1.374424716,-0.115982012,-0.098403396,0.050692648
1.487817802,1.140493004,-1.105168252,-0.500867886,-0.098403396,1.778002333
1.297630252,0.711542567,-0.972441993,-0.427027222,-0.098403396,9.803018757
1.288158112,0.737965914,-0.912869072,-0.25203179,-0.098403396,6.836552126
1.32643068,1.10694908,-0.88389245,-0.451616215,-0.098403396,-0.196065879
1.509601398,1.202261867,-0.877413251,-0.316433134,-0.098403396,-0.196065879
1.432416253,1.327615483,-0.896310988,-0.277468024,-0.098403396,-0.196065879
1.497185214,1.313145555,-0.556870906,-0.362930107,-0.098403396,-0.196065879
1.553122044,1.371025267,-0.743148982,-0.310684632,-0.098403396,-0.196065879
1.585506525,1.349320375,-0.966682673,-0.385823734,-0.098403396,-0.196065879
1.617891006,1.345702893,-1.132263218,-0.485778673,-0.098403396,-0.072686616
1.379423466,1.305910591,-0.974961764,-0.423545841,-0.098403396,-0.196065879
1.408863904,1.28782318,-0.987380303,-0.382060677,-0.098403396,-0.196065879
1.411115231,1.110779355,-1.050447006,-0.521545067,-0.098403396,0.152299099
0.961595727,1.178742184,-0.765438668,-0.436791647,-0.098403396,-0.196065879
1.048794559,0.790812607,-0.959483596,-0.090692144,-0.098403396,-0.153151352
1.138011883,1.016512029,-0.970822219,-0.424867996,-0.098403396,-0.196065879
1.269423289,1.09708322,-0.590363406,-0.275328536,-0.098403396,-0.196065879
1.368287301,1.089018951,-0.842857327,0.211608269,-0.098403396,-0.196065879
1.462124331,0.998424619,-0.951629914,0.89583846,-0.098403396,0.701237854
0.639933219,1.045780748,-0.31941345,-0.406582496,-0.098403396,-0.196065879
0.490322271,0.792228144,-0.047710831,-0.398496084,-0.098403396,-0.196065879
0.917208606,0.835637928,-0.1884543,-0.367537309,-0.098403396,-0.196065879
0.923096694,0.915222533,-0.291942153,-0.377280577,-0.098403396,-0.196065879
1.034970354,0.940544907,-0.44510406,-0.319878697,-0.098403396,-0.196065879
1.182172539,1.041834403,-0.594126521,-0.192534803,-0.098403396,-0.196065879
1.40591986,1.10694908,-0.710032912,-0.340148354,-0.098403396,0.050692648
1.370591335,1.266118288,-1.355796909,-0.49119951,-0.098403396,-0.196065879
1.344094942,1.371025267,-1.157100294,-0.424806974,-0.098403396,-0.196065879
1.46185669,1.316763037,-0.747288527,-0.450833092,-0.098403396,-0.196065879
1.500129258,1.323998001,-0.602405613,-0.30129733,-0.098403396,-0.196065879
1.485409039,1.10694908,-0.639661228,-0.475231942,-0.098403396,0.585336122
1.164508276,0.734348432,-0.805241673,-0.116571897,-0.098403396,3.998829072
0.516818664,0.745200878,-0.349895299,0.203267636,-0.098403396,-0.196065879
0.449105659,0.636676417,-0.113943069,-0.164820394,-0.098403396,-0.196065879
0.690517242,0.651146345,0.072335007,-0.260310516,-0.098403396,-0.196065879
0.905432432,0.517299511,0.064056014,-0.446225889,-0.098403396,0.420830437
1.120347621,0.716261022,-0.113943069,-0.432099169,-0.098403396,1.037726754
1.096795272,0.853725338,-0.159477677,-0.441659369,-0.098403396,-0.196065879
1.173340408,0.846490374,-0.1884543,-0.448961734,-0.098403396,-0.196065879
1.217501063,0.889900159,-0.238128453,-0.481232493,-0.098403396,-0.196065879
1.173340408,0.795845626,-0.598266067,-0.305701124,-0.098403396,0.13294549
0.53742697,0.651146345,-0.561010452,0.018013341,-0.098403396,-0.196065879
0.478546096,0.495594618,-0.33747676,-0.497576366,-0.098403396,-0.196065879
0.449745668,0.4888315,0.02968001,-0.336904873,-0.098403396,-0.196065879
0.546259101,0.549856849,0.345542851,-0.351203607,-0.098403396,-0.196065879
0.627924313,0.590750124,0.39683678,-0.473595388,-0.098403396,-0.196065879
0.558035276,0.665616274,-0.279523614,-0.357570293,-0.098403396,-0.196065879
0.440273528,0.777758216,-0.697614374,-0.336181888,-0.098403396,-0.196065879
0.578643582,0.680086201,-0.734869989,-0.479839145,-0.098403396,-0.196065879
0.911320519,0.665616274,-0.358174291,-0.493091209,-0.098403396,-0.196065879
0.928984781,0.792228144,-0.46580169,-0.296212117,-0.098403396,-0.196065879
0.987865655,0.777758216,-0.51961529,-0.505295719,-0.098403396,-0.196065879
0.931928825,0.737965914,-0.308500138,-0.4921657,-0.098403396,-0.196065879
0.934872868,0.69455613,0.109590622,-0.494810011,-0.098403396,-0.196065879
0.993753743,0.549856849,0.146846237,-0.247058452,-0.098403396,0.996600332
0.717013635,0.583200596,0.284530075,-0.434615244,-0.098403396,-0.196065879
0.599251887,0.25425689,0.036262133,-0.343787914,-0.098403396,-0.055061006
-0.416443187,0.564326777,0.17582286,3.137933667,-0.098403396,-0.196065879
0.016331236,0.39068764,0.159264775,0.055257438,-0.098403396,-0.196065879
0.231246426,0.376217712,0.097172083,-0.432058487,-0.098403396,-0.196065879
0.443217572,0.350895338,-0.039431839,-0.464359758,-0.098403396,-0.196065879
0.696405329,0.347277856,-0.233988907,-0.503526065,-0.098403396,-0.196065879
0.357584301,0.477507209,-0.393630113,-0.318396468,-0.098403396,-0.196065879
0.175309595,0.477507209,-0.147059139,-0.408951281,-0.098403396,-0.196065879
0.434385441,0.39068764,0.134427699,-0.433472176,-0.098403396,-0.196065879
0.393168829,0.401540086,0.759494164,-0.409815767,-0.098403396,-0.196065879
0.652244674,0.314720518,0.63530878,-0.508082416,-0.098403396,-0.196065879
0.761174291,0.340042892,0.213078475,-0.486694011,-0.098403396,-0.196065879
0.328399868,0.499212101,-0.167756769,0.595744346,-0.098403396,0.050692648
-0.192695866,0.26407577,0.370379928,0.240349006,-0.098403396,-0.196065879
0.21063812,0.014469511,-0.047710831,-0.364872658,-0.098403396,-0.196065879
0.293071343,-0.13022977,-0.238128453,-0.30966759,-0.098403396,-0.196065879
0.296015387,-0.13022977,-0.225709915,0.211709089,-0.098403396,-0.196065879
0.363728392,0.130228935,0.35796139,0.733085768,-0.098403396,-0.196065879
0.363728392,0.126611453,0.35796139,1.254462447,-0.098403396,-0.196065879
0.099532471,-0.001887799,0.219737692,0.457470782,-0.098403396,1.863831386
-0.507708542,-0.173639554,0.316566229,-0.166712093,-0.098403396,-0.196065879
-0.074934119,-0.155552145,0.109590622,-0.496691539,-0.098403396,-0.196065879
0.231246426,-0.191726964,0.059916468,-0.530355647,-0.098403396,-0.196065879
0.305359526,-0.013212091,0.137667347,-0.405122779,-0.098403396,-0.196065879
0.363728392,-0.144699699,0.444891158,-0.437103018,-0.098403396,2.065887281
0.01927528,-0.065115094,0.150985783,-0.025109262,-0.098403396,-0.196065879
0.113484678,-0.198961929,-0.105664077,-0.514510124,-0.098403396,-0.196065879
0.104652547,0.086819151,-0.46580169,-0.430766843,-0.098403396,-0.196065879
0.407889047,-0.028940273,0.026800399,-0.503943053,-0.098403396,-0.196065879
0.702293417,0.043409367,0.204799383,-0.498095058,-0.098403396,-0.113813037
0.10759659,0.238753396,0.055776922,0.024359686,-0.098403396,-0.196065879
-0.254520784,-0.137464734,0.949911687,0.076045787,-0.098403396,-0.196065879
-0.066101987,-0.155552145,0.788470687,-0.421694824,-0.098403396,-0.196065879
-0.696127338,-0.398238003,0.694881701,-0.040452012,-0.098403396,-0.196065879
-0.640190508,-0.41601085,0.399356551,-0.382681073,-0.098403396,-0.196065879
-0.245688653,-0.444950706,0.275171167,-0.473909787,-0.098403396,-0.196065879
0.166477464,-0.397923439,0.349682397,-0.492104678,-0.098403396,-0.196065879
0.328399868,-0.401540921,0.076474552,-0.218418535,-0.098403396,3.217427071
-0.057269856,-0.781376533,-0.469941137,3.520097563,-0.098403396,17.15928381
-0.363450401,-0.47027308,0.345542851,8.338784015,-0.098403396,-0.196065879
-0.216248216,-0.549857684,0.502844304,0.406726993,-0.098403396,-0.196065879
-0.398778925,-0.412393368,0.262752628,0.28324786,-0.098403396,-0.196065879
-0.30751357,-0.52453531,0.353821844,0.609677828,-0.098403396,-0.196065879
0.048715717,-0.437715742,0.780191695,-0.522229477,-0.098403396,-0.196065879
0.066379979,-0.575180058,0.523541935,-0.302121134,-0.098403396,2.518277913
-0.925762746,-0.734349267,-0.147059139,3.632358718,-0.098403396,-0.196065879
-1.022916188,-0.633059771,0.126148706,2.742222761,-0.098403396,-0.196065879
-1.326152689,-0.795846461,0.200659936,4.001046802,-0.098403396,-0.196065879
-1.014084057,-0.951398188,0.842284387,0.762152843,-0.098403396,-0.196065879
-0.487100236,-0.962250634,1.082376162,-0.531270985,-0.022982905,0.050692648
-0.245688653,-0.770524087,0.535960473,-0.252662356,0.127858075,-0.196065879
-0.437051493,-0.792228979,0.353821844,-0.29437127,-0.098403396,-0.196065879
-0.439995537,-0.727114303,0.254473537,-0.285797602,-0.098403396,-0.196065879
-0.890434222,-0.651147181,0.809996187,0.138335573,-0.098403396,-0.196065879
-0.378170619,-0.781376533,0.544239466,-0.532216835,-0.098403396,-0.196065879
-0.30751357,-0.879048548,0.275171167,-0.53545103,-0.098403396,-0.196065879
-0.572477503,-0.792228979,0.730517541,-0.074252757,-0.098403396,-0.196065879
-1.123013674,-1.002042936,1.024422917,-0.24797379,-0.098403396,-0.196065879
-0.643134552,-1.121419843,0.436612166,-0.503526065,-0.098403396,-0.196065879
-0.819777173,-0.90075344,0.370379928,-0.161118359,-0.098403396,-0.196065879
-1.226055203,-0.85635707,0.484404663,0.345592567,-0.098403396,-0.196065879
-0.719679688,-1.074392577,-0.387150914,-0.477225346,-0.098403396,-0.196065879
-1.293768208,-0.911605886,0.444891158,1.812615384,-0.098403396,-0.196065879
-1.005251926,-1.244414231,0.751215072,-0.53258297,-0.098403396,-0.196065879
-1.502795311,-1.374643584,1.467350853,0.154846242,-0.098403396,-0.196065879
-0.996419795,-1.519342865,1.380421084,-0.249316287,-0.098403396,-0.196065879
-0.551869197,-1.501255455,0.391077459,-0.515781428,0.127858075,-0.196065879
-1.140677936,-1.240796749,0.473867781,0.473567028,-0.098403396,-0.196065879
-1.034692363,-1.40358344,0.511123396,-0.52492464,-0.098403396,-0.196065879
-1.532235747,-1.461463152,0.763633611,0.723108581,-0.098403396,-0.196065879
-1.284936077,-1.689364519,0.573216088,-0.513971092,-0.098403396,-0.196065879
-1.44685848,-1.508490419,0.734657087,-0.038483372,-0.098403396,-0.196065879
-1.982674432,-1.721921858,1.152747847,3.484175623,-0.098403396,-0.196065879
-1.719118521,-1.492919518,1.066358036,5.149064947,-0.098403396,-0.196065879
-1.102405368,-1.465080634,1.285212223,-0.459366079,-0.098403396,-0.196065879
-0.899266353,-1.544665239,1.599815229,-0.450711047,-0.098403396,-0.196065879
-0.475324061,-1.38549603,1.264514692,-0.097807462,2.616734263,-0.196065879
-0.437051493,-1.244414231,1.049259994,-0.104886078,0.354119547,-0.196065879
